date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.600589,4.15,4.47,4.0,4.47,237273782,1044404002.8,16.0486,10.0985
2025-02-11,sh.600589,4.46,4.57,4.16,4.38,214157759,936306675.98,14.4851,-2.0134
2025-02-12,sh.600589,4.36,4.49,4.25,4.39,171191518,745167488.56,11.579,0.2283
2025-02-13,sh.600589,4.36,4.55,4.2,4.42,166953250,731488876.93,11.2923,0.6834
2025-02-14,sh.600589,4.44,4.8,4.4,4.61,192272467,884964015.05,13.0048,4.2986
2025-02-17,sh.600589,4.79,4.98,4.54,4.61,207191425,979912145.75,14.0139,0.0
2025-02-18,sh.600589,4.57,4.65,4.26,4.31,133276955,590886751.45,9.0145,-6.5076
2025-02-19,sh.600589,4.28,4.36,4.26,4.36,89599559,387285021.0,6.0603,1.1601
2025-02-20,sh.600589,4.37,4.41,4.23,4.33,83257500,358019759.0,5.6313,-0.6881
2025-02-21,sh.600589,4.61,4.76,4.61,4.76,117489922,557049685.0,7.9467,9.9307
2025-02-24,sh.600589,5.24,5.24,5.24,5.24,26704383,139930966.92,1.8062,10.084
2025-02-25,sh.600589,5.76,5.76,5.76,5.76,20630810,118833465.6,1.3954,9.9237
2025-02-26,sh.600589,6.34,6.34,6.34,6.34,12367900,78412486.0,0.8365,10.0694
2025-02-27,sh.600589,6.97,6.97,6.97,6.97,21526647,150040729.59,1.456,9.9369
2025-02-28,sh.600589,7.0,7.66,6.4,7.41,633806191,4451192658.06,42.8691,6.3128
2025-03-03,sh.600589,7.34,7.34,6.67,6.67,341628200,2323086817.34,23.1069,-9.9865
2025-03-04,sh.600589,6.09,6.6,6.0,6.02,374731746,2292386485.14,25.3459,-9.7451
2025-03-05,sh.600589,6.0,6.62,6.0,6.62,391894106,2483961907.25,26.5067,9.9668
2025-03-06,sh.600589,6.95,7.28,6.85,7.28,169539907,1216254023.62,11.4673,9.9698
2025-03-07,sh.600589,7.45,7.64,6.92,7.07,453625217,3302813320.59,30.6821,-2.8846
2025-03-10,sh.600589,7.09,7.78,6.7,7.78,300082714,2182999847.46,20.2968,10.0424
2025-03-11,sh.600589,7.5,8.56,7.5,8.56,426462028,3486934698.91,28.8448,10.0257
