date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.002990,25.08,26.19,25.0,26.07,7884991,204154020.41,5.8941,3.9474
2025-02-11,sz.002990,25.9,26.28,25.7,25.92,4392729,114106971.13,3.2836,-0.5754
2025-02-12,sz.002990,25.8,26.48,25.76,26.26,3841200,100562994.8,2.8713,1.3117
2025-02-13,sz.002990,26.15,26.37,25.68,25.71,4024507,104374236.83,3.0083,-2.0944
2025-02-14,sz.002990,25.71,28.28,25.49,28.28,10415898,284744852.72,7.786,9.9961
2025-02-17,sz.002990,30.0,30.0,27.81,28.11,14621877,414627128.12,10.93,-0.6011
2025-02-18,sz.002990,27.83,28.38,26.94,27.15,7147589,197247491.41,5.3429,-3.4152
2025-02-19,sz.002990,27.03,28.24,27.0,27.85,6552714,181469052.6,4.8982,2.5783
2025-02-20,sz.002990,28.24,30.64,27.86,30.64,13208114,389784222.09,9.8732,10.018
2025-02-21,sz.002990,31.3,33.7,30.88,33.7,23631354,773519159.1,17.6228,9.9869
2025-02-24,sz.002990,33.7,33.7,30.34,31.35,20781641,652114500.84,15.4977,-6.9733
2025-02-25,sz.002990,31.0,33.68,30.8,32.82,16120334,519738660.08,12.0215,4.689
2025-02-26,sz.002990,32.3,32.64,31.33,31.66,12318426,391452055.57,9.1863,-3.5344
2025-02-27,sz.002990,31.66,31.8,30.18,31.04,8341296,257657561.12,6.2204,-1.9583
2025-02-28,sz.002990,30.51,31.09,28.45,28.53,7653619,224993325.42,5.7076,-8.0863
2025-03-03,sz.002990,28.7,29.85,28.31,28.96,5526946,161087009.93,4.1217,1.5072
2025-03-04,sz.002990,29.01,30.24,28.8,29.79,6007039,178340181.16,4.4797,2.866
2025-03-05,sz.002990,29.6,30.05,29.24,29.86,4197656,124242859.01,3.1304,0.235
2025-03-06,sz.002990,30.2,31.54,30.09,30.71,6441800,197702249.0,4.8039,2.8466
2025-03-07,sz.002990,30.51,31.21,30.02,30.29,4474400,137212854.0,3.3367,-1.3676
2025-03-10,sz.002990,30.28,30.29,29.47,29.73,3507747,104275854.11,2.6159,-1.8488
2025-03-11,sz.002990,29.17,30.87,29.0,29.79,4719900,141268751.74,3.5198,0.2018
