date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603003,4.96,5.12,4.9,5.12,5263256,26584997.72,1.3987,4.918
2025-02-11,sh.603003,5.35,5.35,5.15,5.19,7067110,37064837.9,1.8781,1.3672
2025-02-12,sh.603003,5.45,5.45,5.45,5.45,1931801,10528315.45,0.5134,5.0096
2025-02-13,sh.603003,5.72,5.72,5.72,5.72,735401,4206493.72,0.1954,4.9541
2025-02-14,sh.603003,5.72,5.95,5.46,5.57,14105144,79998721.84,3.7484,-2.6224
2025-02-17,sh.603003,5.63,5.69,5.45,5.5,7619800,42202681.0,2.025,-1.2567
2025-02-18,sh.603003,5.44,5.5,5.23,5.27,8186419,43279782.62,2.1755,-4.1818
2025-02-19,sh.603003,5.25,5.43,5.23,5.28,5557200,29499884.0,1.4768,0.1898
2025-02-20,sh.603003,5.27,5.45,5.26,5.39,4793209,25765868.33,1.2738,2.0833
2025-02-21,sh.603003,5.66,5.66,5.41,5.48,13136716,73110576.2,3.4911,1.6698
2025-02-24,sh.603003,5.35,5.35,5.21,5.22,9283500,48509196.0,2.4671,-4.7445
2025-02-25,sh.603003,5.18,5.21,5.05,5.12,5630402,28828093.23,1.4963,-1.9157
2025-02-26,sh.603003,5.15,5.38,5.09,5.36,6726500,35192985.0,1.7876,4.6875
2025-02-27,sh.603003,5.35,5.63,5.33,5.63,11414518,63772909.42,3.0334,5.0373
2025-02-28,sh.603003,5.69,5.91,5.59,5.79,13872283,80486122.38,3.6866,2.8419
2025-03-03,sh.603003,5.55,5.75,5.5,5.71,7929400,44424994.0,2.1072,-1.3817
2025-03-04,sh.603003,5.7,5.84,5.42,5.61,10347982,58053533.62,2.75,-1.7513
2025-03-05,sh.603003,5.65,5.89,5.57,5.75,10972950,63173251.0,2.9161,2.4955
2025-03-06,sh.603003,5.49,5.59,5.46,5.53,16064401,88395219.41,4.2691,-3.8261
2025-03-07,sh.603003,5.4,5.62,5.4,5.47,5762900,31824559.98,1.5315,-1.085
2025-03-10,sh.603003,5.58,5.73,5.47,5.65,8659400,48672503.0,2.3012,3.2907
2025-03-11,sh.603003,5.58,5.69,5.55,5.61,6170530,34616992.3,1.6398,-0.708
