date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.300588,15.25,16.61,15.18,16.19,32323842,513152346.88,18.2804,3.6492
2025-02-11,sz.300588,15.79,15.94,15.3,15.53,21816279,339023055.17,12.338,-4.0766
2025-02-12,sz.300588,15.5,15.94,15.4,15.76,15675664,246070996.08,8.8652,1.481
2025-02-13,sz.300588,15.53,15.83,15.19,15.43,15247631,236009307.3,8.6232,-2.0939
2025-02-14,sz.300588,15.33,16.14,15.24,15.9,18628660,293969652.8,10.5353,3.046
2025-02-17,sz.300588,15.91,16.08,15.51,16.06,15582226,246632966.04,8.8124,1.0063
2025-02-18,sz.300588,16.06,16.37,15.0,15.19,13813726,216668515.04,7.8122,-5.4172
2025-02-19,sz.300588,15.38,15.6,15.1,15.58,9189786,142018095.32,5.1972,2.5675
2025-02-20,sz.300588,15.5,15.7,15.25,15.42,8578709,132477451.5,4.8516,-1.027
2025-02-21,sz.300588,15.43,16.0,15.24,15.86,13406879,210663474.36,7.5821,2.8534
2025-02-24,sz.300588,15.62,15.76,15.17,15.62,11305986,174704691.7,6.394,-1.5132
2025-02-25,sz.300588,15.25,16.0,15.2,15.67,10708039,167645367.88,6.0558,0.3201
2025-02-26,sz.300588,15.62,16.18,15.34,16.03,16198811,256690848.78,9.1611,2.2974
2025-02-27,sz.300588,15.98,16.33,15.52,16.03,14425200,229911218.13,8.158,0.0
2025-02-28,sz.300588,15.84,15.98,14.48,14.64,13679131,206733916.3,7.7361,-8.6712
2025-03-03,sz.300588,14.8,15.35,14.6,14.81,8326400,124702418.4,4.7089,1.1612
2025-03-04,sz.300588,14.67,15.04,14.6,14.98,5155100,76618094.0,2.9154,1.1479
2025-03-05,sz.300588,14.95,15.06,14.6,14.9,6240784,92256867.96,3.5294,-0.534
2025-03-06,sz.300588,14.99,15.42,14.98,15.32,9237460,140683855.6,5.2242,2.8188
2025-03-07,sz.300588,15.3,16.0,15.12,15.28,11218300,173965053.0,6.3444,-0.2611
2025-03-10,sz.300588,15.26,15.26,14.7,14.88,6646100,99114643.0,3.7586,-2.6178
2025-03-11,sz.300588,14.64,14.81,14.49,14.68,5846100,85488343.0,3.3062,-1.3441
