date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.600268,6.22,10093782,63308021.56,1.0033,-3.4161
2025-01-14,sh.600268,6.49,9845221,62770450.55,0.9786,4.3408
2025-01-15,sh.600268,6.47,7055617,45891912.67,0.7013,-0.3082
2025-01-16,sh.600268,6.5,7672356,49900401.72,0.7626,0.4637
2025-01-17,sh.600268,6.62,8915064,58540515.4,0.8861,1.8462
2025-01-20,sh.600268,6.71,10521596,70672967.68,1.0458,1.3595
2025-01-21,sh.600268,6.68,7325884,48938672.51,0.7282,-0.4471
2025-01-22,sh.600268,7.07,40983828,287410807.33,4.0736,5.8383
2025-01-23,sh.600268,7.03,26433660,187478121.48,2.6274,-0.5658
2025-01-24,sh.600268,7.03,14273872,100775150.4,1.4188,0.0
2025-01-27,sh.600268,7.19,20367524,146292593.44,2.0245,2.276
2025-02-05,sh.600268,7.08,15745993,111869057.98,1.5651,-1.5299
2025-02-06,sh.600268,7.2,14573183,103908049.51,1.4485,1.6949
2025-02-07,sh.600268,7.17,13471811,96693244.08,1.339,-0.4167
2025-02-10,sh.600268,7.16,10970272,78539753.94,1.0904,-0.1395
2025-02-11,sh.600268,7.21,11013308,79118927.94,1.0947,0.6983
2025-02-12,sh.600268,7.36,15849868,116230193.6,1.5754,2.0804
2025-02-13,sh.600268,7.17,11947090,86408836.69,1.1875,-2.5815
2025-02-14,sh.600268,7.22,10073120,72390983.44,1.0012,0.6974
2025-02-17,sh.600268,7.2,9139227,65618592.76,0.9084,-0.277
2025-02-18,sh.600268,7.22,12815648,93290306.96,1.2738,0.2778
2025-02-19,sh.600268,7.26,11941343,86612075.69,1.1869,0.554
2025-02-20,sh.600268,7.42,19228750,141944693.07,1.9113,2.2039
2025-02-21,sh.600268,7.63,25556841,194418299.35,2.5403,2.8302
2025-02-24,sh.600268,7.67,20505944,157827505.8,2.0382,0.5242
2025-02-25,sh.600268,7.52,14617348,110703435.35,1.4529,-1.9557
2025-02-26,sh.600268,7.53,11430469,86233776.88,1.1361,0.133
2025-02-27,sh.600268,7.55,11866866,89180365.52,1.1795,0.2656
2025-02-28,sh.600268,7.37,11251608,83641889.48,1.1184,-2.3841
2025-03-03,sh.600268,7.35,12186360,89907343.98,1.2113,-0.2714
2025-03-04,sh.600268,7.43,8312040,61656595.12,0.8262,1.0884
2025-03-05,sh.600268,7.41,8298748,61406581.12,0.8249,-0.2692
2025-03-06,sh.600268,7.41,9895320,73404628.6,0.9836,0.0
2025-03-07,sh.600268,7.3,9882969,72467153.78,0.9823,-1.4845
2025-03-10,sh.600268,7.24,11389619,82581618.94,1.1321,-0.8219
2025-03-11,sh.600268,7.25,8504652,61096625.32,0.8453,0.1381
