date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sh.600563,115.3,117.88,115.3,116.51,1746080,203826887.8,0.776,0.3531
2025-02-26,sh.600563,116.97,124.9,116.51,121.15,4106723,497189744.59,1.8252,3.9825
2025-02-27,sh.600563,121.5,126.2,121.2,124.5,3452975,428263997.53,1.5347,2.7652
2025-02-28,sh.600563,123.7,126.78,121.81,122.29,2616580,325987980.4,1.1629,-1.7751
2025-03-03,sh.600563,122.5,130.99,121.22,128.81,4512708,580090144.86,2.0056,5.3316
2025-03-04,sh.600563,128.85,129.5,126.29,127.68,1810497,230999038.02,0.8047,-0.8773
2025-03-05,sh.600563,127.1,128.87,125.2,125.67,1696631,214545775.41,0.7541,-1.5742
2025-03-06,sh.600563,126.0,127.5,124.0,124.95,2594100,324306750.0,1.1529,-0.5729
2025-03-07,sh.600563,124.66,124.77,122.24,122.81,2127192,262588984.02,0.9454,-1.7127
2025-03-10,sh.600563,122.88,129.98,122.84,128.99,3652034,464883916.16,1.6231,5.0322
2025-03-11,sh.600563,128.0,132.45,127.0,129.65,2886947,376808827.64,1.2831,0.5117
