date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603516,53.8,55.85,52.69,53.97,10560875,575886535.25,5.2323,1.4474
2025-02-11,sh.603516,55.1,55.87,52.91,53.33,11011027,596096280.81,5.4553,-1.1858
2025-02-12,sh.603516,52.75,54.22,52.06,53.79,10740308,572413050.42,5.3212,0.8626
2025-02-13,sh.603516,53.16,53.17,49.99,51.24,14088168,721113542.9,6.9798,-4.7407
2025-02-14,sh.603516,51.7,52.33,50.47,50.61,8318588,425475598.42,4.1213,-1.2295
2025-02-17,sh.603516,51.08,55.67,51.0,55.67,19715672,1072543953.37,9.7679,9.998
2025-02-18,sh.603516,56.1,57.18,53.8,54.04,12751083,706923247.69,6.3174,-2.928
2025-02-19,sh.603516,54.04,56.24,53.6,55.29,10039300,552957767.0,4.9738,2.3131
2025-02-20,sh.603516,54.7,55.35,53.5,53.9,9044292,490466239.44,4.4809,-2.514
2025-02-21,sh.603516,54.07,56.98,54.0,56.74,14132310,785858814.84,7.0017,5.269
2025-02-24,sh.603516,55.0,55.69,54.01,55.25,13474769,739532125.66,6.6759,-2.626
2025-02-25,sh.603516,53.4,57.0,52.49,54.66,12387520,674785477.6,6.1372,-1.0679
2025-02-26,sh.603516,54.2,58.25,53.45,57.7,15186668,850534647.04,7.524,5.5617
2025-02-27,sh.603516,57.8,57.8,53.9,54.54,14718848,816685546.43,7.2923,-5.4766
2025-02-28,sh.603516,51.0,52.86,50.9,51.1,10685251,552138077.1,5.2939,-6.3073
2025-03-03,sh.603516,51.11,51.49,48.08,48.82,9482479,470815251.38,4.698,-4.4618
2025-03-04,sh.603516,46.5,48.98,46.42,48.88,8496299,403257476.05,4.2094,0.1229
2025-03-05,sh.603516,49.39,50.42,49.03,49.6,6821999,338696695.87,3.3799,1.473
2025-03-06,sh.603516,50.1,51.56,49.98,50.54,7014940,355967068.8,3.4755,1.8952
2025-03-07,sh.603516,49.5,52.09,49.21,50.4,7507172,381444256.6,3.7193,-0.277
2025-03-10,sh.603516,50.79,52.77,50.16,51.9,9334013,479467616.46,4.6244,2.9762
2025-03-11,sh.603516,51.02,55.03,50.88,53.66,14211933,757398029.44,7.0411,3.3911
