date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.688348,48.7,48.98,48.0,48.66,2148933,104386721.26,2.6666,-0.0205
2025-02-11,sh.688348,48.63,48.7,47.5,47.98,1677491,80243664.71,2.0816,-1.3975
2025-02-12,sh.688348,47.8,49.03,47.62,48.93,1862764,89959005.4,2.3115,1.98
2025-02-13,sh.688348,49.34,50.85,48.58,49.28,3425847,170601842.85,4.2511,0.7153
2025-02-14,sh.688348,49.0,50.4,48.95,48.95,2171639,107634169.37,2.6948,-0.6696
2025-02-17,sh.688348,48.95,49.64,48.49,48.68,2114236,103417527.58,2.6235,-0.5516
2025-02-18,sh.688348,49.49,50.77,48.5,48.71,3395070,169200798.88,4.2129,0.0616
2025-02-19,sh.688348,48.1,49.57,47.99,49.4,2359302,115372176.0,2.9276,1.4165
2025-02-20,sh.688348,49.2,49.2,48.25,48.57,2072688,100833502.18,2.572,-1.6802
2025-02-21,sh.688348,48.57,49.79,48.01,49.78,2764788,135353730.17,3.4308,2.4912
2025-02-24,sh.688348,49.78,50.16,48.77,49.53,2513568,124125379.43,3.1191,-0.5022
2025-02-25,sh.688348,49.04,50.12,48.66,49.46,2398965,118735293.46,2.9769,-0.1413
2025-02-26,sh.688348,49.9,51.05,49.53,51.0,2968448,149663964.37,3.6835,3.1136
2025-02-27,sh.688348,51.05,51.3,49.4,50.67,2613738,131595193.4,3.2434,-0.6471
2025-02-28,sh.688348,50.2,50.65,48.05,48.26,3029953,149085150.02,3.7598,-4.7563
2025-03-03,sh.688348,48.3,50.25,48.15,48.87,2943375,145571061.96,3.6524,1.264
2025-03-04,sh.688348,48.3,49.12,47.47,48.79,2375174,114421012.77,2.9473,-0.1637
2025-03-05,sh.688348,48.79,48.98,47.22,47.55,2109838,100532643.08,2.6181,-2.5415
2025-03-06,sh.688348,47.72,49.09,47.3,48.61,2317691,111856298.48,2.876,2.2292
2025-03-07,sh.688348,48.4,48.6,47.22,47.67,2169945,103430804.57,2.6927,-1.9338
2025-03-10,sh.688348,47.68,49.56,47.5,49.48,2729283,132580454.3,3.3867,3.7969
2025-03-11,sh.688348,48.73,49.62,48.17,49.6,2107354,102767482.82,2.615,0.2425
