date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.600884,7.25,20919961,149509733.3,1.1905,2.983
2025-01-14,sh.600884,7.37,21404955,156762973.68,1.2181,1.6552
2025-01-15,sh.600884,7.32,14778925,108034561.9,0.841,-0.6784
2025-01-16,sh.600884,7.4,16507331,122241385.1,0.9394,1.0929
2025-01-17,sh.600884,7.38,11223935,82912928.65,0.6387,-0.2703
2025-01-20,sh.600884,7.45,11899089,88575038.5,0.6771,0.9485
2025-01-21,sh.600884,7.36,9588100,70686529.0,0.5456,-1.2081
2025-01-22,sh.600884,7.28,9144294,66456435.86,0.5204,-1.087
2025-01-23,sh.600884,7.22,11619872,85080526.12,0.6613,-0.8242
2025-01-24,sh.600884,7.26,12158624,88174978.24,0.6919,0.554
2025-01-27,sh.600884,6.96,27900551,196422639.62,1.5878,-4.1322
2025-02-05,sh.600884,6.94,17802626,122991600.76,1.0131,-0.2874
2025-02-06,sh.600884,7.14,23605771,165618703.61,1.3433,2.8818
2025-02-07,sh.600884,7.33,27833886,203242057.49,1.584,2.6611
2025-02-10,sh.600884,7.36,25861324,188142772.31,1.4717,0.4093
2025-02-11,sh.600884,7.23,24462698,176084262.2,1.3921,-1.7663
2025-02-12,sh.600884,7.27,24917833,179174071.81,1.418,0.5533
2025-02-13,sh.600884,7.34,31683067,233127051.26,1.803,0.9629
2025-02-14,sh.600884,7.18,38163260,272777908.77,2.1718,-2.1798
2025-02-17,sh.600884,6.6,132526984,877891489.1,7.5418,-8.078
2025-02-18,sh.600884,7.26,118404626,835487114.54,6.7381,10.0
2025-02-19,sh.600884,7.81,242800025,1866654566.06,13.8172,7.5758
2025-02-20,sh.600884,7.52,137945959,1044215648.93,7.8502,-3.7132
2025-02-21,sh.600884,8.04,208541269,1644258815.65,11.8676,6.9149
2025-02-24,sh.600884,7.8,143118954,1131853030.55,8.1445,-2.9851
2025-02-25,sh.600884,7.57,99888314,762414848.83,5.6844,-2.9487
2025-02-26,sh.600884,7.75,99947664,775212351.88,5.6878,2.3778
2025-02-27,sh.600884,7.88,138301119,1094510499.93,7.8704,1.6774
2025-02-28,sh.600884,8.25,184851507,1489938292.42,10.5194,4.6954
2025-03-03,sh.600884,8.35,208962590,1784817023.79,11.8915,1.2121
2025-03-04,sh.600884,7.99,127968778,1023471063.65,7.2824,-4.3114
2025-03-05,sh.600884,8.0,91194305,723898623.95,5.1896,0.1252
2025-03-06,sh.600884,7.98,89589149,715649800.8,5.0983,-0.25
2025-03-07,sh.600884,7.69,95042373,736304635.44,5.4086,-3.6341
2025-03-10,sh.600884,7.73,53899870,414589406.36,3.0673,0.5202
2025-03-11,sh.600884,7.71,55830706,426512728.57,3.1772,-0.2587
