date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.600481,4.96,43994800,219553942.0,2.3479,-4.6154
2025-01-14,sh.600481,5.25,55370680,284155644.0,2.955,5.8468
2025-01-15,sh.600481,5.6,155272650,847510897.56,8.2867,6.6667
2025-01-16,sh.600481,5.6,111937143,628561898.2,5.9739,0.0
2025-01-17,sh.600481,5.42,62136852,337898060.32,3.3161,-3.2143
2025-01-20,sh.600481,5.55,72926098,400377675.94,3.892,2.3985
2025-01-21,sh.600481,5.37,52811600,284766062.5,2.8185,-3.2432
2025-01-22,sh.600481,5.41,45714352,244788494.92,2.4397,0.7449
2025-01-23,sh.600481,5.39,43634133,237333535.86,2.3287,-0.3697
2025-01-24,sh.600481,5.7,98145922,553698033.5,5.2379,5.7514
2025-01-27,sh.600481,5.46,43874000,244175305.96,2.3415,-4.2105
2025-02-05,sh.600481,5.54,48199000,266674398.0,2.5723,1.4652
2025-02-06,sh.600481,5.68,54653345,305124625.12,2.9168,2.5271
2025-02-07,sh.600481,6.25,182441910,1127181251.44,9.7366,10.0352
2025-02-10,sh.600481,6.1,137487870,839797354.22,7.3375,-2.4
2025-02-11,sh.600481,5.94,81658530,484470275.56,4.358,-2.623
2025-02-12,sh.600481,6.03,66258280,395482256.0,3.5361,1.5152
2025-02-13,sh.600481,6.04,65183748,393195310.62,3.4788,0.1658
2025-02-14,sh.600481,5.93,72093741,430894860.74,3.8475,-1.8212
2025-02-17,sh.600481,6.05,56011676,335225281.16,2.9893,2.0236
2025-02-18,sh.600481,6.1,96992209,597798077.38,5.1763,0.8264
2025-02-19,sh.600481,6.24,81195768,498737220.42,4.3333,2.2951
2025-02-20,sh.600481,6.05,58848594,356703207.22,3.1407,-3.0449
2025-02-21,sh.600481,6.05,55498343,335929628.12,2.9619,0.0
2025-02-24,sh.600481,6.02,43865119,264366665.76,2.341,-0.4959
2025-02-25,sh.600481,6.17,103738668,643433541.69,5.5364,2.4917
2025-02-26,sh.600481,6.42,127624629,799419762.03,6.8111,4.0519
2025-02-27,sh.600481,6.17,79355200,492774725.0,4.2351,-3.8941
2025-02-28,sh.600481,5.81,73147962,438876058.24,3.9038,-5.8347
2025-03-03,sh.600481,5.79,43010031,251775384.6,2.2954,-0.3442
2025-03-04,sh.600481,5.82,41561783,237829892.45,2.2181,0.5181
2025-03-05,sh.600481,5.65,48539400,273603647.0,2.5905,-2.921
2025-03-06,sh.600481,5.88,75881330,442323745.99,4.0497,4.0708
2025-03-07,sh.600481,5.83,39682675,231022605.0,2.1178,-0.8503
2025-03-10,sh.600481,5.88,28575203,167542102.68,1.525,0.8576
2025-03-11,sh.600481,5.83,28480802,164369009.59,1.52,-0.8503
2025-01-13,sh.600482,22.52,11746706,264168527.9,0.5214,0.1779
2025-01-14,sh.600482,23.52,16662462,385241277.04,0.7396,4.4405
2025-01-15,sh.600482,23.51,10048001,235743936.28,0.446,-0.0425
2025-01-16,sh.600482,23.52,11936301,280807366.33,0.5299,0.0425
2025-01-17,sh.600482,23.0,18504900,426908577.0,0.8214,-2.2109
2025-01-20,sh.600482,23.92,24837619,593146018.04,1.1025,4.0
2025-01-21,sh.600482,23.81,9862324,234794024.8,0.4378,-0.4599
2025-01-22,sh.600482,23.8,10276506,244095561.56,0.4562,-0.042
2025-01-23,sh.600482,24.02,17191132,414297345.37,0.7631,0.9244
2025-01-24,sh.600482,24.21,16711841,403111998.95,0.7418,0.791
2025-01-27,sh.600482,24.35,15771503,385024202.08,0.7001,0.5783
2025-02-05,sh.600482,24.61,17124841,420403011.22,0.7602,1.0678
2025-02-06,sh.600482,24.61,14452044,354487885.21,0.6415,0.0
2025-02-07,sh.600482,24.23,34478477,833319315.16,1.5305,-1.5441
2025-02-10,sh.600482,23.89,21568200,517858242.0,0.9574,-1.4032
2025-02-11,sh.600482,23.73,14575289,347182772.99,0.647,-0.6697
2025-02-12,sh.600482,23.65,15370033,362293047.74,0.6823,-0.3371
2025-02-13,sh.600482,23.44,14025981,331989742.6,0.6226,-0.8879
2025-02-14,sh.600482,23.36,13693915,320844053.5,0.6079,-0.3413
2025-02-17,sh.600482,23.51,21151053,495445147.72,0.9389,0.6421
2025-02-18,sh.600482,22.84,16972600,392253533.0,0.7534,-2.8499
2025-02-19,sh.600482,22.87,13804600,315543414.0,0.6128,0.1313
2025-02-20,sh.600482,22.49,23981771,537986760.36,1.0645,-1.6616
2025-02-21,sh.600482,22.3,28795044,643081432.17,1.2782,-0.8448
2025-02-24,sh.600482,22.39,24765849,552095651.56,1.0994,0.4036
2025-02-25,sh.600482,22.06,19490700,433314862.6,0.8652,-1.4739
2025-02-26,sh.600482,21.83,26757064,584285536.33,1.1877,-1.0426
2025-02-27,sh.600482,21.73,19124600,416372903.08,0.8489,-0.4581
2025-02-28,sh.600482,21.66,21599125,471261091.1,0.9588,-0.3221
2025-03-03,sh.600482,21.94,24341071,534307514.55,1.0805,1.2927
2025-03-04,sh.600482,21.97,18833909,413018743.53,0.836,0.1367
2025-03-05,sh.600482,21.34,28085399,603827874.71,1.2467,-2.8675
2025-03-06,sh.600482,21.43,23935724,512672413.75,1.0625,0.4217
2025-03-07,sh.600482,21.6,23207642,501577232.02,1.0302,0.7933
2025-03-10,sh.600482,22.39,36757296,818815522.0,1.6317,3.6574
2025-03-11,sh.600482,22.85,32965710,747300876.44,1.4633,2.0545
2025-01-13,sh.600580,17.15,130508906,2234071612.3,10.0189,1.5995
2025-01-14,sh.600580,18.87,137477059,2521624096.81,10.5539,10.0292
2025-01-15,sh.600580,19.09,230401545,4440610918.66,17.6875,1.1659
2025-01-16,sh.600580,19.13,176091966,3414837905.27,13.5183,0.2095
2025-01-17,sh.600580,19.3,161257581,3154755049.24,12.3795,0.8887
2025-01-20,sh.600580,19.7,163206064,3155868020.68,12.529,2.0725
2025-01-21,sh.600580,20.7,199137108,4103606013.31,15.2874,5.0761
2025-01-22,sh.600580,20.27,151122157,3076706747.94,11.6014,-2.0773
2025-01-23,sh.600580,19.62,170768312,3462848426.9,13.1096,-3.2067
2025-01-24,sh.600580,21.19,231253323,4806486912.29,17.7529,8.002
2025-01-27,sh.600580,20.69,156381961,3206466000.35,12.0052,-2.3596
2025-02-05,sh.600580,22.76,227447902,5030710504.3,17.4608,10.0048
2025-02-06,sh.600580,24.13,265739341,6280911359.97,20.4003,6.0193
2025-02-07,sh.600580,26.54,197975355,5131195721.25,15.1982,9.9876
2025-02-10,sh.600580,27.11,263339056,7031735262.66,20.2161,2.1477
2025-02-11,sh.600580,27.21,210456103,5679311432.18,16.1563,0.3689
2025-02-12,sh.600580,27.98,182589691,5032769847.1,14.0171,2.8298
2025-02-13,sh.600580,25.38,274088679,7245091989.52,21.0413,-9.2924
2025-02-14,sh.600580,24.8,191880704,4785006262.4,14.7303,-2.2853
2025-02-17,sh.600580,26.47,212545216,5463696276.34,16.3167,6.7339
2025-02-18,sh.600580,26.6,203174287,5395581206.51,15.5973,0.4911
2025-02-19,sh.600580,28.61,262783892,7413184896.0,20.1734,7.5564
2025-02-20,sh.600580,27.9,262870928,7480520381.55,20.1801,-2.4816
2025-02-21,sh.600580,28.17,186136716,5198186926.49,14.2894,0.9677
2025-02-24,sh.600580,28.69,191888515,5438152411.61,14.7309,1.8459
2025-02-25,sh.600580,29.29,200403604,5836896549.89,15.3846,2.0913
2025-02-26,sh.600580,29.02,258479501,7799363821.76,19.843,-0.9218
2025-02-27,sh.600580,28.04,191542640,5385688995.1,14.7044,-3.377
2025-02-28,sh.600580,25.65,156270217,4114149054.48,11.9966,-8.5235
2025-03-03,sh.600580,25.48,102384682,2614839327.13,7.8599,-0.6628
2025-03-04,sh.600580,25.71,116440560,2996101959.65,8.9389,0.9027
2025-03-05,sh.600580,26.17,103877266,2686676370.91,7.9745,1.7892
2025-03-06,sh.600580,27.32,140648140,3802687996.86,10.7973,4.3943
2025-03-07,sh.600580,28.58,200802860,5587183799.93,15.4153,4.612
2025-03-10,sh.600580,28.66,164413505,4760442707.1,12.6217,0.2799
2025-03-11,sh.600580,28.17,139545910,3904954532.33,10.7127,-1.7097
2025-01-13,sh.601012,14.63,53287864,776602990.48,0.7032,1.1757
2025-01-14,sh.601012,15.11,67300762,1004866708.4,0.8881,3.2809
2025-01-15,sh.601012,15.26,110917934,1697709224.38,1.4637,0.9927
2025-01-16,sh.601012,15.4,72388466,1112620997.45,0.9552,0.9174
2025-01-17,sh.601012,15.16,74709947,1139120439.77,0.9859,-1.5584
2025-01-20,sh.601012,15.14,50221355,764214989.06,0.6627,-0.1319
2025-01-21,sh.601012,14.8,66324390,986145004.8,0.8752,-2.2457
2025-01-22,sh.601012,14.61,54116013,788366302.47,0.7141,-1.2838
2025-01-23,sh.601012,14.53,68503277,1008420685.74,0.904,-0.5476
2025-01-24,sh.601012,14.96,87251250,1292681977.3,1.1514,2.9594
2025-01-27,sh.601012,14.9,63660381,954286489.07,0.8401,-0.4011
2025-02-05,sh.601012,15.08,64403335,969896082.55,0.8499,1.2081
2025-02-06,sh.601012,15.43,82076989,1250605841.47,1.0831,2.321
2025-02-07,sh.601012,16.23,198533145,3195290593.15,2.6198,5.1847
2025-02-10,sh.601012,16.03,121138517,1929731045.87,1.5985,-1.2323
2025-02-11,sh.601012,15.68,98180582,1543449901.12,1.2956,-2.1834
2025-02-12,sh.601012,15.85,80259537,1260615368.27,1.0591,1.0842
2025-02-13,sh.601012,15.72,70244018,1110070260.51,0.9269,-0.8202
2025-02-14,sh.601012,15.81,63170778,1001485234.34,0.8336,0.5725
2025-02-17,sh.601012,16.04,101910124,1629038807.42,1.3448,1.4548
2025-02-18,sh.601012,15.83,114096394,1838039503.55,1.5056,-1.3092
2025-02-19,sh.601012,16.35,147753489,2401647540.28,1.9498,3.2849
2025-02-20,sh.601012,16.04,87543674,1407786860.84,1.1552,-1.896
2025-02-21,sh.601012,16.15,74850146,1206176997.29,0.9877,0.6858
2025-02-24,sh.601012,16.36,97591238,1590802954.64,1.2878,1.3003
2025-02-25,sh.601012,16.45,128376030,2115512291.92,1.6941,0.5501
2025-02-26,sh.601012,17.43,250774618,4279579458.59,3.3092,5.9574
2025-02-27,sh.601012,17.1,150262991,2568978064.64,1.9829,-1.8933
2025-02-28,sh.601012,16.71,112993068,1915809517.48,1.4911,-2.2807
2025-03-03,sh.601012,17.01,128477102,2196117439.59,1.6954,1.7953
2025-03-04,sh.601012,17.43,141920605,2454627943.38,1.8728,2.4691
2025-03-05,sh.601012,17.06,103316987,1761565352.0,1.3634,-2.1228
2025-03-06,sh.601012,17.13,92256510,1577909151.52,1.2174,0.4103
2025-03-07,sh.601012,17.35,148750692,2563603535.05,1.9629,1.2843
2025-03-10,sh.601012,17.22,89986800,1554372682.2,1.1875,-0.7493
2025-03-11,sh.601012,17.33,85021431,1452929871.28,1.1219,0.6388
2025-01-13,sh.601615,10.74,34585323,372239992.71,1.5226,1.6083
2025-01-14,sh.601615,11.12,29530090,324609238.2,1.3,3.5382
2025-01-15,sh.601615,11.03,22756922,251073328.54,1.0018,-0.8094
2025-01-16,sh.601615,10.99,26672886,294541451.63,1.1742,-0.3626
2025-01-17,sh.601615,10.95,37997990,423404019.2,1.6728,-0.364
2025-01-20,sh.601615,11.05,23943874,265237611.18,1.0541,0.9132
2025-01-21,sh.601615,10.74,29884813,324690926.09,1.3156,-2.8054
2025-01-22,sh.601615,10.8,30915953,335708271.33,1.361,0.5587
2025-01-23,sh.601615,10.6,30476063,328796091.8,1.3417,-1.8519
2025-01-24,sh.601615,10.62,22610878,240088471.55,0.9954,0.1887
2025-01-27,sh.601615,10.38,25271456,263289183.83,1.1125,-2.2599
2025-02-05,sh.601615,10.48,30186798,314376545.63,1.3289,0.9634
2025-02-06,sh.601615,10.68,30523220,324090199.92,1.3437,1.9084
2025-02-07,sh.601615,11.15,46059426,508311211.68,2.0277,4.4007
2025-02-10,sh.601615,10.95,34951623,383719484.38,1.5387,-1.7937
2025-02-11,sh.601615,10.69,37576486,402094114.55,1.6543,-2.3744
2025-02-12,sh.601615,10.8,23599836,252773169.68,1.039,1.029
2025-02-13,sh.601615,10.68,22992335,247122306.6,1.0122,-1.1111
2025-02-14,sh.601615,10.87,31264200,339412396.44,1.3764,1.779
2025-02-17,sh.601615,10.97,35815159,390884679.88,1.5767,0.92
2025-02-18,sh.601615,10.59,39663977,427455565.62,1.7462,-3.464
2025-02-19,sh.601615,10.85,38536826,416823371.65,1.6965,2.4551
2025-02-20,sh.601615,10.72,26667407,285398286.52,1.174,-1.1982
2025-02-21,sh.601615,10.76,35640475,380952939.33,1.569,0.3731
2025-02-24,sh.601615,10.85,46900959,508935611.69,2.0648,0.8364
2025-02-25,sh.601615,10.95,49948769,545977806.89,2.1989,0.9217
2025-02-26,sh.601615,11.19,45589358,509695698.96,2.007,2.1918
