date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603218,12.27,12.59,12.19,12.41,12931634,160288631.12,1.2593,1.141
2025-02-11,sh.603218,12.41,12.52,12.28,12.37,6679172,82575738.32,0.6504,-0.3223
2025-02-12,sh.603218,12.31,12.4,12.14,12.19,11179212,136745170.16,1.0887,-1.4551
2025-02-13,sh.603218,12.2,12.34,12.09,12.2,7652538,93517518.44,0.7452,0.082
2025-02-14,sh.603218,12.2,12.45,12.14,12.22,8152568,100303415.89,0.7939,0.1639
2025-02-17,sh.603218,12.19,12.37,12.04,12.3,10986919,134119592.81,1.07,0.6547
2025-02-18,sh.603218,12.3,12.3,11.9,11.99,9262131,111999461.73,0.902,-2.5203
2025-02-19,sh.603218,11.97,12.39,11.92,12.35,13085724,160040240.1,1.2743,3.0025
2025-02-20,sh.603218,12.33,12.89,12.28,12.73,20379601,258276195.92,1.9847,3.0769
2025-02-21,sh.603218,12.65,12.75,12.36,12.44,17042162,212502982.02,1.6596,-2.2781
2025-02-24,sh.603218,12.44,12.58,12.27,12.35,9909672,123022859.48,0.965,-0.7235
2025-02-25,sh.603218,12.34,13.25,12.21,13.0,28763021,368522467.75,2.8011,5.2632
2025-02-26,sh.603218,12.95,13.44,12.95,13.06,21979204,289854969.6,2.1404,0.4615
2025-02-27,sh.603218,13.15,13.37,12.96,13.23,16182107,213007652.06,1.5759,1.3017
2025-02-28,sh.603218,13.23,13.29,12.92,12.96,11873891,155106628.83,1.1563,-2.0408
2025-03-03,sh.603218,12.94,13.53,12.94,13.22,21475755,286581628.7,2.0914,2.0062
2025-03-04,sh.603218,13.1,13.26,13.0,13.19,8854557,116507540.13,0.8623,-0.2269
2025-03-05,sh.603218,13.16,13.48,13.13,13.23,11720871,156481775.46,1.1414,0.3033
2025-03-06,sh.603218,13.23,13.4,13.13,13.35,10915594,145110180.92,1.063,0.907
2025-03-07,sh.603218,13.29,13.34,13.06,13.24,10117131,133168886.03,0.9853,-0.824
2025-03-10,sh.603218,13.27,13.43,13.15,13.41,13003158,173421766.79,1.2663,1.284
2025-03-11,sh.603218,13.3,13.34,13.06,13.34,9684078,127391067.08,0.9431,-0.522
