date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.600845,31.4,31.57,30.3,30.63,45894687,1419302115.47,2.1637,-0.4226
2025-02-11,sh.600845,30.6,31.16,30.35,30.63,29406659,903380534.79,1.3864,0.0
2025-02-12,sh.600845,31.3,33.69,31.3,33.69,74403793,2454725129.95,3.5077,9.9902
2025-02-13,sh.600845,33.8,33.89,31.82,32.28,60173748,1953361157.63,2.8368,-4.1852
2025-02-14,sh.600845,32.4,35.51,32.15,34.86,71664720,2446457464.0,3.3786,7.9926
2025-02-17,sh.600845,35.98,38.29,35.06,35.3,78260157,2839022457.8,3.6683,1.2622
2025-02-18,sh.600845,34.76,35.4,33.18,33.36,57081492,1947890773.91,2.6756,-5.4958
2025-02-19,sh.600845,33.8,34.58,33.55,33.82,39891630,1357070794.72,1.8698,1.3789
2025-02-20,sh.600845,33.82,34.4,33.2,33.68,29907915,1009670948.66,1.4019,-0.414
2025-02-21,sh.600845,35.36,37.05,34.87,37.05,71824784,2596016071.25,3.3666,10.0059
2025-02-24,sh.600845,37.05,38.72,36.7,37.37,64725457,2421284606.23,3.0339,0.8637
2025-02-25,sh.600845,35.9,36.95,35.58,35.78,41243413,1491945052.12,1.9332,-4.2547
2025-02-26,sh.600845,35.86,36.45,35.03,35.66,27134663,962710778.09,1.2719,-0.3354
2025-02-27,sh.600845,35.6,35.65,33.73,34.25,34568037,1189031978.64,1.6203,-3.954
2025-02-28,sh.600845,33.85,33.98,32.5,32.69,30204553,1002756065.68,1.4158,-4.5547
2025-03-03,sh.600845,32.78,33.14,32.02,32.25,25118994,818234694.98,1.1774,-1.346
2025-03-04,sh.600845,31.7,32.6,31.7,32.26,18713734,604353189.98,0.8772,0.031
2025-03-05,sh.600845,32.4,32.7,32.01,32.5,21842692,707071546.42,1.0238,0.744
2025-03-06,sh.600845,33.2,34.9,33.11,34.73,51849936,1764906154.69,2.4303,6.8615
2025-03-07,sh.600845,34.79,34.79,33.75,33.96,28207349,965974866.68,1.3222,-2.2171
2025-03-10,sh.600845,34.0,34.0,32.71,33.18,19877765,658461458.32,0.9317,-2.2968
2025-03-11,sh.600845,32.39,34.04,32.38,33.58,21830183,727440266.44,1.0232,1.2055
