date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sz.000727,2.97,3.13,2.95,3.05,260717036,799262968.2,5.7559,0.6601
2025-02-26,sz.000727,3.07,3.09,3.01,3.04,158449907,481013767.23,3.4981,-0.3279
2025-02-27,sz.000727,3.06,3.07,2.94,2.99,159334630,477016229.44,3.5177,-1.6447
2025-02-28,sz.000727,2.95,2.98,2.85,2.86,131608400,383149515.0,2.9055,-4.3478
2025-03-03,sz.000727,2.84,2.88,2.81,2.84,102620400,292095628.0,2.2656,-0.6993
2025-03-04,sz.000727,2.81,2.88,2.8,2.87,83247300,237456253.0,1.8379,1.0563
2025-03-05,sz.000727,2.87,2.91,2.8,2.9,118728720,339418317.0,2.6212,1.0453
2025-03-06,sz.000727,2.9,2.99,2.9,2.95,135941252,402099368.52,3.0012,1.7241
2025-03-07,sz.000727,2.94,3.25,2.92,3.12,533206610,1674358735.87,11.7717,5.7627
2025-03-10,sz.000727,3.1,3.16,3.01,3.04,343984112,1054686478.86,7.5942,-2.5641
2025-03-11,sz.000727,3.01,3.1,2.99,3.06,191352314,585252480.84,4.2245,0.6579
