date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603636,14.25,14.99,14.0,14.69,113474200,1662671723.4,19.5524,2.0848
2025-02-11,sh.603636,14.3,16.16,13.82,14.81,125275163,1863300078.53,21.5857,0.8169
2025-02-12,sh.603636,14.43,15.62,14.43,15.1,106570921,1620655813.44,18.3629,1.9581
2025-02-13,sh.603636,15.08,16.61,14.42,16.61,87533228,1362298990.86,15.0826,10.0
2025-02-14,sh.603636,17.44,18.27,16.36,18.27,80747943,1400331500.06,13.9134,9.994
2025-02-17,sh.603636,19.93,19.93,16.68,16.88,180878369,3371111343.21,31.1666,-7.6081
2025-02-18,sh.603636,16.32,17.53,15.88,17.26,118722352,2012961073.16,20.4567,2.2512
2025-02-19,sh.603636,16.79,17.36,16.01,17.02,99570670,1680511873.34,17.1567,-1.3905
2025-02-20,sh.603636,16.68,17.16,16.21,16.34,73173046,1213831172.08,12.6082,-3.9953
2025-02-21,sh.603636,16.78,16.96,16.01,16.67,73034218,1212943967.62,12.5843,2.0196
2025-02-24,sh.603636,16.46,16.58,15.24,15.6,79698126,1264100483.85,13.7325,-6.4187
2025-02-25,sh.603636,15.15,15.74,15.13,15.44,40559309,624922496.91,6.9886,-1.0256
2025-02-26,sh.603636,15.5,16.16,15.36,15.9,51457960,813517891.56,8.8666,2.9793
2025-02-27,sh.603636,16.2,16.92,16.1,16.54,80062328,1318232498.75,13.7953,4.0252
2025-02-28,sh.603636,16.41,16.41,14.98,15.24,48172434,754626553.15,8.3004,-7.8597
2025-03-03,sh.603636,15.27,15.45,14.18,14.46,52403256,766354200.68,9.0294,-5.1181
2025-03-04,sh.603636,14.1,14.75,14.04,14.69,28191406,410257390.96,4.8576,1.5906
2025-03-05,sh.603636,14.73,14.9,14.45,14.8,30100597,442507780.66,5.1865,0.7488
2025-03-06,sh.603636,15.26,15.5,15.05,15.31,43688480,668557171.68,7.5278,3.4459
2025-03-07,sh.603636,15.33,15.52,14.89,14.99,32563647,494972844.24,5.6109,-2.0901
2025-03-10,sh.603636,15.1,15.56,14.58,15.22,39127347,589235478.97,6.7419,1.5344
2025-03-11,sh.603636,14.74,15.06,14.7,14.9,22052186,327910783.1,3.7997,-2.1025
