date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.688676,38.39,18697194,713199699.11,4.0873,2.51
2025-01-14,sh.688676,41.68,22780862,922188139.15,4.9801,8.5699
2025-01-15,sh.688676,39.82,16790271,677612406.42,3.6705,-4.4626
2025-01-16,sh.688676,40.63,15904410,640008724.04,3.4768,2.0342
2025-01-17,sh.688676,39.85,14493765,570457864.19,3.1684,-1.9198
2025-01-20,sh.688676,42.03,26834752,1142583806.71,5.8663,5.4705
2025-01-21,sh.688676,42.79,17733802,757594445.85,3.8767,1.8082
2025-01-22,sh.688676,44.7,26902921,1203757931.38,5.8812,4.4637
2025-01-23,sh.688676,42.8,21600233,953374961.56,4.722,-4.2506
2025-01-24,sh.688676,43.42,22894753,1005210811.35,5.005,1.4486
2025-01-27,sh.688676,39.7,19833527,812370382.43,4.3358,-8.5675
2025-02-05,sh.688676,34.88,28379116,1017271260.61,6.2039,-12.1411
2025-02-06,sh.688676,36.29,22554312,803627649.75,4.9305,4.0424
2025-02-07,sh.688676,36.84,23417530,863262057.17,5.1192,1.5156
2025-02-10,sh.688676,36.66,18491211,670460739.25,4.0423,-0.4886
2025-02-11,sh.688676,36.98,18671335,696738126.1,4.0817,0.8729
2025-02-12,sh.688676,38.95,23152162,895598805.25,5.0612,5.3272
2025-02-13,sh.688676,37.39,23697160,893322057.26,5.1804,-4.0051
2025-02-14,sh.688676,39.06,24508806,944644708.29,5.3578,4.4664
2025-02-17,sh.688676,41.55,28782204,1174297651.61,6.292,6.3748
2025-02-18,sh.688676,40.51,28608610,1191676078.34,6.2541,-2.503
2025-02-19,sh.688676,40.45,21283536,861060395.02,4.6527,-0.1481
2025-02-20,sh.688676,38.92,22688239,889956110.94,4.9598,-3.7824
2025-02-21,sh.688676,42.07,37665776,1562299502.15,8.234,8.0935
2025-02-24,sh.688676,44.15,38329517,1630478405.66,8.3791,4.9441
2025-02-25,sh.688676,42.47,24833332,1059323786.31,5.4288,-3.8052
2025-02-26,sh.688676,43.22,25963897,1104927397.67,5.6759,1.766
2025-02-27,sh.688676,43.97,23857149,1039535920.3,5.2154,1.7353
2025-02-28,sh.688676,40.8,23179262,960381764.04,5.0672,-7.2095
2025-03-03,sh.688676,39.47,14603736,580605532.75,3.1925,-3.2598
2025-03-04,sh.688676,39.07,13242905,513678199.96,2.895,-1.0134
2025-03-05,sh.688676,40.01,11289862,446486138.17,2.468,2.4059
2025-03-06,sh.688676,41.77,21292661,890290903.51,4.6547,4.3989
2025-03-07,sh.688676,40.85,13056993,534735820.38,2.8544,-2.2025
2025-03-10,sh.688676,42.56,21332582,901783028.03,4.6635,4.186
2025-03-11,sh.688676,43.34,19408957,824591801.92,4.2429,1.8327
