date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sh.603061,77.83,79.5,77.2,77.96,1267100,99165320.0,3.0294,-1.0032
2025-02-26,sh.603061,78.4,78.99,76.5,78.85,1460900,113312387.0,3.4928,1.1416
2025-02-27,sh.603061,79.01,79.38,75.58,76.88,1293000,100211459.0,3.0914,-2.4984
2025-02-28,sh.603061,76.03,76.41,73.73,73.95,1002700,75219663.0,2.3973,-3.8111
2025-03-03,sh.603061,74.04,75.19,72.66,74.08,575200,42724463.0,1.3752,0.1758
2025-03-04,sh.603061,73.51,75.6,73.35,75.04,752200,56160456.0,1.7984,1.2959
2025-03-05,sh.603061,75.06,75.66,74.25,75.23,482300,36118769.0,1.1531,0.2532
2025-03-06,sh.603061,75.52,78.99,75.52,76.38,1347600,103891693.0,3.2219,1.5286
2025-03-07,sh.603061,76.0,76.35,74.65,75.7,870800,65699298.0,2.0819,-0.8903
2025-03-10,sh.603061,75.75,77.0,75.3,75.92,730700,55773667.0,1.747,0.2906
2025-03-11,sh.603061,75.32,78.58,75.07,78.37,1268300,97777409.0,3.0323,3.2271
