date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603232,14.64,15.0,14.58,14.98,11377008,169143593.52,4.9187,2.7435
2025-02-11,sh.603232,14.84,15.0,14.58,14.79,9221670,136190461.3,3.9869,-1.2684
2025-02-12,sh.603232,14.8,14.96,14.68,14.83,12007999,178040157.28,5.1915,0.2705
2025-02-13,sh.603232,14.85,14.85,14.37,14.54,9335046,136109137.6,4.0359,-1.9555
2025-02-14,sh.603232,14.54,15.1,14.5,14.98,11324290,168128362.2,4.8959,3.0261
2025-02-17,sh.603232,14.98,15.37,14.88,15.05,11907881,179595590.7,5.1482,0.4673
2025-02-18,sh.603232,15.14,15.24,14.36,14.45,9944346,146665140.68,4.2993,-3.9867
2025-02-19,sh.603232,14.45,14.76,14.35,14.65,7212095,105330933.4,3.1181,1.3841
2025-02-20,sh.603232,14.99,15.14,14.66,14.8,9809540,145843175.2,4.241,1.0239
2025-02-21,sh.603232,14.72,15.43,14.52,15.32,17404480,262540350.37,7.5246,3.5135
2025-02-24,sh.603232,15.12,15.27,14.83,15.11,12729779,191656185.39,5.5036,-1.3708
2025-02-25,sh.603232,14.51,15.5,14.51,15.05,12740605,192910667.98,5.5082,-0.3971
2025-02-26,sh.603232,15.14,15.21,14.89,15.05,10015764,150468604.29,4.3302,0.0
2025-02-27,sh.603232,15.05,15.13,14.55,14.78,8446099,124730644.63,3.6516,-1.794
2025-02-28,sh.603232,14.67,14.74,13.85,13.93,9202860,131293510.2,3.9787,-5.751
2025-03-03,sh.603232,14.03,14.41,13.82,13.99,7224260,102303022.8,3.1233,0.4307
2025-03-04,sh.603232,13.85,14.99,13.81,14.99,13027519,190465623.45,5.6323,7.148
2025-03-05,sh.603232,15.13,15.67,14.92,15.44,23854975,367065633.12,10.3134,3.002
2025-03-06,sh.603232,15.45,15.7,15.33,15.59,18367029,285504848.18,7.9408,0.9715
2025-03-07,sh.603232,15.59,15.8,15.27,15.45,10707018,166387748.54,4.629,-0.898
2025-03-10,sh.603232,15.39,15.49,15.12,15.3,7989920,122124320.2,3.4543,-0.9709
2025-03-11,sh.603232,15.05,15.26,15.0,15.26,6191236,93662077.2,2.6767,-0.2614
