date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sz.300559,13.27,13.41,13.06,13.14,11989100,158566155.0,3.8533,-2.8825
2025-02-26,sz.300559,13.27,13.33,12.96,13.21,11292657,147998941.55,3.6295,0.5327
2025-02-27,sz.300559,13.17,13.45,12.66,12.92,11240585,145929284.79,3.6127,-2.1953
2025-02-28,sz.300559,12.85,12.85,12.11,12.16,10002276,124444033.19,3.2148,-5.8824
2025-03-03,sz.300559,12.3,12.72,12.03,12.35,8421699,104851692.77,2.7068,1.5625
2025-03-04,sz.300559,12.33,12.61,12.27,12.57,6154200,76902358.0,1.978,1.7814
2025-03-05,sz.300559,12.57,12.86,12.44,12.77,9839480,124671301.08,3.1624,1.5911
2025-03-06,sz.300559,12.98,14.24,12.94,13.95,26276750,359729847.5,8.4454,9.2404
2025-03-07,sz.300559,13.84,14.3,13.57,13.7,13553349,187997440.14,4.3561,-1.7921
2025-03-10,sz.300559,14.08,14.08,13.57,13.68,9730500,133924911.0,3.1274,-0.146
2025-03-11,sz.300559,13.42,13.71,13.37,13.62,5909025,80194670.0,1.8992,-0.4386
