date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.688707,9.91,3676089,36190430.49,0.7226,1.8499
2025-01-14,sh.688707,10.32,5462248,55500038.56,1.0737,4.1372
2025-01-15,sh.688707,10.26,3810116,38971586.92,0.7489,-0.5814
2025-01-16,sh.688707,10.26,4327894,45106849.58,0.8507,0.0
2025-01-17,sh.688707,10.3,3322550,34056791.33,0.6531,0.3899
2025-01-20,sh.688707,10.3,3486118,36032816.27,0.6852,0.0
2025-01-21,sh.688707,10.17,2805132,28650435.98,0.5514,-1.2621
2025-01-22,sh.688707,10.01,3527061,35313721.43,0.6933,-1.5733
2025-01-23,sh.688707,9.94,4827885,49165981.98,0.949,-0.6993
2025-01-24,sh.688707,10.15,3802787,38348519.56,0.7475,2.1127
2025-01-27,sh.688707,9.98,3582410,36349643.33,0.7042,-1.6749
2025-02-05,sh.688707,10.23,4280712,43730388.17,0.8414,2.505
2025-02-06,sh.688707,10.58,4672915,48956047.83,0.9185,3.4213
2025-02-07,sh.688707,10.8,5810938,62754546.48,1.1422,2.0794
2025-02-10,sh.688707,10.83,5737943,61996707.89,1.1279,0.2778
2025-02-11,sh.688707,10.62,6553631,69599658.58,1.2882,-1.9391
2025-02-12,sh.688707,10.93,5596523,60221174.45,1.1001,2.919
2025-02-13,sh.688707,11.09,8708414,97059965.73,1.7118,1.4639
2025-02-14,sh.688707,11.22,6855488,77108823.6,1.3475,1.1722
2025-02-17,sh.688707,11.02,6925578,76782291.23,1.3613,-1.7825
2025-02-18,sh.688707,10.89,7634573,84816476.54,1.5007,-1.1797
2025-02-19,sh.688707,11.01,4809700,52805068.62,0.9454,1.1019
2025-02-20,sh.688707,10.98,5049361,55137968.33,0.9925,-0.2725
2025-02-21,sh.688707,11.47,10285033,116695172.86,2.0217,4.4627
2025-02-24,sh.688707,11.41,7363090,83358093.53,1.4473,-0.5231
2025-02-25,sh.688707,11.39,5742220,65674215.44,1.1287,-0.1753
2025-02-26,sh.688707,11.8,8866002,104039256.57,1.7427,3.5996
2025-02-27,sh.688707,12.48,18411379,227238143.3,3.619,5.7627
2025-02-28,sh.688707,12.29,13727977,170793077.46,2.6984,-1.5224
2025-03-03,sh.688707,12.49,14525104,184930012.87,2.8551,1.6273
2025-03-04,sh.688707,12.19,10162724,123228469.28,1.9976,-2.4019
2025-03-05,sh.688707,12.04,7223305,86404857.4,1.4198,-1.2305
2025-03-06,sh.688707,12.09,8318127,100920745.38,1.635,0.4153
2025-03-07,sh.688707,11.66,10189810,120045376.21,2.0029,-3.5567
2025-03-10,sh.688707,11.84,5325518,62816259.93,1.0468,1.5437
2025-03-11,sh.688707,11.85,4875633,57498871.34,0.9584,0.0845
