date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sz.301152,29.47,31.22,29.38,30.34,4966600,150870929.98,6.9115,1.4037
2025-02-26,sz.301152,31.2,31.88,30.39,30.6,5376401,166118968.71,7.4818,0.857
2025-02-27,sz.301152,30.38,31.66,30.38,30.86,5710212,177498003.0,7.9463,0.8497
2025-02-28,sz.301152,30.7,31.38,29.69,29.79,4684842,142883639.03,6.5194,-3.4673
2025-03-03,sz.301152,30.3,31.88,30.02,31.07,7360244,229306130.34,10.2425,4.2967
2025-03-04,sz.301152,30.53,30.77,29.4,30.03,5071000,151200051.0,7.0568,-3.3473
2025-03-05,sz.301152,29.94,29.94,28.72,29.24,3797105,110632812.19,5.284,-2.6307
2025-03-06,sz.301152,29.38,29.66,29.12,29.44,3289400,96872116.0,4.5775,0.684
2025-03-07,sz.301152,29.35,29.35,28.21,28.48,4150083,119468936.39,5.7752,-3.2609
2025-03-10,sz.301152,28.4,29.27,28.4,28.76,3384103,97689171.24,4.7093,0.9831
2025-03-11,sz.301152,28.43,28.73,28.13,28.73,2374400,67399167.0,3.3042,-0.1043
