date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.603577,7.64,3601800,27332155.0,1.062,-1.4194
2025-01-14,sh.603577,8.11,4909680,39100594.0,1.4477,6.1518
2025-01-15,sh.603577,8.09,3161880,25505607.0,0.9323,-0.2466
2025-01-16,sh.603577,8.09,3898440,31548343.4,1.1495,0.0
2025-01-17,sh.603577,8.38,6701440,55508010.8,1.976,3.5847
2025-01-20,sh.603577,8.61,8987460,77278846.6,2.6501,2.7446
2025-01-21,sh.603577,8.59,12439440,108111374.2,3.6679,-0.2323
2025-01-22,sh.603577,8.6,8405260,72608588.9,2.4784,0.1164
2025-01-23,sh.603577,8.43,7772060,66665012.0,2.2917,-1.9767
2025-01-24,sh.603577,8.39,6621724,55385272.46,1.9525,-0.4745
2025-01-27,sh.603577,8.3,4822840,40498329.8,1.4221,-1.0727
2025-02-05,sh.603577,8.21,5693080,46957618.6,1.6787,-1.0843
2025-02-06,sh.603577,8.43,4144500,34404569.0,1.2221,2.6797
2025-02-07,sh.603577,8.54,5661620,48262201.4,1.6694,1.3049
2025-02-10,sh.603577,8.6,4357100,37230164.0,1.2848,0.7026
2025-02-11,sh.603577,8.63,4365250,37393658.4,1.2872,0.3488
2025-02-12,sh.603577,8.62,4048300,34869489.0,1.1937,-0.1159
2025-02-13,sh.603577,8.39,4445620,37737037.8,1.3109,-2.6682
2025-02-14,sh.603577,8.35,3250990,27192545.4,0.9586,-0.4768
2025-02-17,sh.603577,8.55,4203370,35617202.3,1.2394,2.3952
2025-02-18,sh.603577,8.42,4108240,34934425.6,1.2114,-1.5205
2025-02-19,sh.603577,8.47,3383100,28691325.1,0.9976,0.5938
2025-02-20,sh.603577,8.55,3678410,31255850.3,1.0846,0.9445
2025-02-21,sh.603577,8.47,3652000,30928332.0,1.0768,-0.9357
2025-02-24,sh.603577,8.48,4572300,38617532.0,1.3482,0.1181
2025-02-25,sh.603577,8.38,4003600,33666038.0,1.1805,-1.1792
2025-02-26,sh.603577,8.53,4668720,39637958.2,1.3766,1.79
2025-02-27,sh.603577,8.42,5727062,48117925.38,1.6887,-1.2896
2025-02-28,sh.603577,8.24,4073700,33715943.0,1.2012,-2.1378
2025-03-03,sh.603577,8.25,4724220,39263718.0,1.393,0.1214
2025-03-04,sh.603577,8.43,3715640,31067786.4,1.0956,2.1818
2025-03-05,sh.603577,8.3,3247420,26901751.0,0.9575,-1.5421
2025-03-06,sh.603577,9.13,12580070,111706037.5,3.7094,10.0
2025-03-07,sh.603577,8.9,32010730,290278722.7,9.4388,-2.5192
2025-03-10,sh.603577,8.88,11947996,106039570.2,3.523,-0.2247
2025-03-11,sh.603577,8.93,7867540,69838474.2,2.3199,0.5631
