date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.688599,17.6,15736863,276738232.67,0.7221,1.4409
2025-01-14,sh.688599,18.0,17944849,319686552.35,0.8234,2.2727
2025-01-15,sh.688599,18.21,22800248,414410164.88,1.0462,1.1667
2025-01-16,sh.688599,18.41,16334761,300709778.16,0.7495,1.0983
2025-01-17,sh.688599,18.11,11157254,202968667.2,0.5119,-1.6295
2025-01-20,sh.688599,17.97,11242505,203671620.88,0.5159,-0.7731
2025-01-21,sh.688599,17.39,20398058,355312996.02,0.936,-3.2276
2025-01-22,sh.688599,17.26,10997201,189169754.61,0.5046,-0.7476
2025-01-23,sh.688599,17.23,16139690,281328382.65,0.7406,-0.1738
2025-01-24,sh.688599,17.52,14211416,247536249.8,0.6521,1.6831
2025-01-27,sh.688599,17.22,13074831,227420955.35,0.5999,-1.7123
2025-02-05,sh.688599,17.1,15476225,263621514.76,0.7101,-0.6969
2025-02-06,sh.688599,17.72,18256361,317044129.48,0.8377,3.6257
2025-02-07,sh.688599,18.68,36070879,669922367.75,1.6551,5.4176
2025-02-10,sh.688599,18.46,17403594,320576491.6,0.7986,-1.1777
2025-02-11,sh.688599,17.89,19610677,351715804.06,0.8998,-3.0878
2025-02-12,sh.688599,17.85,18250909,323890710.49,0.8374,-0.2236
2025-02-13,sh.688599,17.7,13994781,249219823.22,0.6421,-0.8403
2025-02-14,sh.688599,17.74,15793549,282029307.6,0.7247,0.226
2025-02-17,sh.688599,17.88,18160211,323691444.64,0.8333,0.7892
2025-02-18,sh.688599,17.6,26245611,473296261.91,1.2043,-1.566
2025-02-19,sh.688599,17.72,19912007,350800185.36,0.9137,0.6818
2025-02-20,sh.688599,17.21,24132595,416696856.24,1.1073,-2.8781
2025-02-21,sh.688599,17.1,35059813,597291244.88,1.6087,-0.6392
2025-02-24,sh.688599,16.95,30645868,517964854.54,1.4062,-0.8772
2025-02-25,sh.688599,16.85,32090634,544608658.05,1.4725,-0.59
2025-02-26,sh.688599,18.2,65234024,1151542601.46,2.9933,8.0119
2025-02-27,sh.688599,17.88,34050278,607934600.82,1.5624,-1.7582
2025-02-28,sh.688599,17.35,35015127,622671682.91,1.6067,-2.9642
2025-03-03,sh.688599,17.46,29248180,518404278.9,1.3421,0.634
2025-03-04,sh.688599,17.28,33445223,573392096.03,1.5346,-1.0309
2025-03-05,sh.688599,16.74,32996982,554392440.45,1.5141,-3.125
2025-03-06,sh.688599,17.03,36378022,612404390.46,1.6692,1.7324
2025-03-07,sh.688599,16.97,40491344,684010468.0,1.8579,-0.3523
2025-03-10,sh.688599,17.44,41414512,720532756.81,1.9003,2.7696
2025-03-11,sh.688599,17.4,29575889,506843226.44,1.3571,-0.2294
