date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603508,24.16,24.23,23.68,23.91,6889916,164762285.24,1.8071,-0.8295
2025-02-11,sh.603508,23.95,24.18,23.61,24.11,6594238,157498989.64,1.7295,0.8365
2025-02-12,sh.603508,23.96,24.16,23.8,23.98,4669160,111961379.6,1.2246,-0.5392
2025-02-13,sh.603508,23.88,24.14,23.44,23.45,4966445,117768274.6,1.3026,-2.2102
2025-02-14,sh.603508,23.44,24.02,23.28,23.75,6117194,144884923.42,1.6044,1.2793
2025-02-17,sh.603508,23.95,24.12,23.6,23.85,5169606,123314921.09,1.3559,0.4211
2025-02-18,sh.603508,23.76,23.83,22.97,23.12,5496565,128888126.32,1.4416,-3.0608
2025-02-19,sh.603508,23.12,23.6,23.01,23.45,4273608,99967172.36,1.1209,1.4273
2025-02-20,sh.603508,23.35,23.66,23.25,23.63,3872340,90977051.16,1.0156,0.7676
2025-02-21,sh.603508,23.77,24.66,23.64,24.55,9354580,227077073.44,2.4535,3.8934
2025-02-24,sh.603508,24.58,25.03,24.24,24.63,7692264,189590787.68,2.0175,0.3259
2025-02-25,sh.603508,24.48,24.94,24.21,24.59,6854426,169174199.11,1.7978,-0.1624
2025-02-26,sh.603508,24.84,25.2,24.57,24.95,7878075,196685214.68,2.0662,1.464
2025-02-27,sh.603508,24.95,24.98,24.28,24.77,5600436,137929825.48,1.4689,-0.7214
2025-02-28,sh.603508,24.43,24.7,23.93,24.02,5981477,145051081.95,1.5688,-3.0279
2025-03-03,sh.603508,24.2,25.02,23.68,24.86,9653856,237477806.24,2.532,3.4971
2025-03-04,sh.603508,24.61,25.38,24.53,25.08,7781446,194965936.9,2.0409,0.885
2025-03-05,sh.603508,25.0,25.2,24.71,24.88,4577320,114093273.08,1.2005,-0.7974
2025-03-06,sh.603508,25.35,25.75,24.88,25.39,9800143,247938371.49,2.5704,2.0498
2025-03-07,sh.603508,25.17,25.37,24.93,25.15,5743559,144413173.09,1.5064,-0.9453
2025-03-10,sh.603508,25.16,25.16,24.42,24.58,5153829,127344307.33,1.3517,-2.2664
2025-03-11,sh.603508,24.3,24.57,24.09,24.39,4544530,110434356.48,1.1919,-0.773
