date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sz.301567,45.0,46.3,45.0,45.3,1161100,52960535.0,5.4666,-0.7884
2025-02-26,sz.301567,45.3,45.64,45.09,45.41,942700,42762323.0,4.4384,0.2428
2025-02-27,sz.301567,45.43,45.54,43.92,44.75,1188900,53001122.0,5.5975,-1.4534
2025-02-28,sz.301567,44.52,44.65,42.24,42.5,1244960,53841110.8,5.8614,-5.0279
2025-03-03,sz.301567,42.5,43.28,42.27,42.5,649600,27805446.0,3.0584,0.0
2025-03-04,sz.301567,42.2,43.28,42.0,43.27,633500,27188352.0,2.9826,1.8118
2025-03-05,sz.301567,42.93,44.1,42.6,44.01,842660,36552752.8,3.9674,1.7102
2025-03-06,sz.301567,44.26,44.98,43.61,44.2,873900,38714001.0,4.1144,0.4317
2025-03-07,sz.301567,43.98,44.4,43.5,43.82,718700,31614074.0,3.3837,-0.8597
2025-03-10,sz.301567,43.73,44.42,43.73,44.35,695600,30742870.0,3.275,1.2095
2025-03-11,sz.301567,43.96,44.25,43.5,44.0,670200,29350279.0,3.1554,-0.7892
