date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603869,5.84,6.05,5.8,6.01,2563370,15184273.25,0.5081,3.0875
2025-02-11,sh.603869,6.02,6.02,5.91,5.93,1581945,9389253.6,0.3136,-1.3311
2025-02-12,sh.603869,5.9,5.97,5.9,5.96,826956,4910215.19,0.1639,0.5059
2025-02-13,sh.603869,5.93,5.97,5.86,5.87,1105400,6550173.0,0.2191,-1.5101
2025-02-14,sh.603869,5.87,5.94,5.85,5.93,1120080,6605017.8,0.222,1.0221
2025-02-17,sh.603869,5.93,6.08,5.93,6.01,1977255,11884677.13,0.3919,1.3491
2025-02-18,sh.603869,6.04,6.04,5.88,5.89,1602555,9528102.2,0.3177,-1.9967
2025-02-19,sh.603869,5.86,5.95,5.86,5.94,792858,4691924.79,0.1572,0.8489
2025-02-20,sh.603869,5.95,6.05,5.92,6.01,1467628,8804824.62,0.2909,1.1785
2025-02-21,sh.603869,5.99,6.09,5.93,6.09,2383125,14332043.7,0.4724,1.3311
2025-02-24,sh.603869,6.09,6.1,6.03,6.06,1595605,9673093.95,0.3163,-0.4926
2025-02-25,sh.603869,6.01,6.04,5.96,5.97,2012590,12078617.55,0.3989,-1.4851
2025-02-26,sh.603869,5.97,6.05,5.95,6.02,1259040,7555929.9,0.2496,0.8375
2025-02-27,sh.603869,6.04,6.06,5.93,5.98,1452840,8688743.8,0.288,-0.6645
2025-02-28,sh.603869,5.97,5.98,5.87,5.88,1361343,8063289.39,0.2698,-1.6722
2025-03-03,sh.603869,5.87,5.93,5.82,5.84,1311880,7703097.1,0.26,-0.6803
2025-03-04,sh.603869,5.84,5.93,5.78,5.92,1358240,7936918.0,0.2692,1.3699
2025-03-05,sh.603869,5.93,5.94,5.83,5.89,853725,5021535.85,0.1692,-0.5068
2025-03-06,sh.603869,5.91,5.97,5.88,5.95,1510215,8956951.7,0.2993,1.0187
2025-03-07,sh.603869,5.91,5.97,5.87,5.88,1080740,6381432.8,0.2142,-1.1765
2025-03-10,sh.603869,5.89,5.91,5.84,5.86,895345,5248517.8,0.1775,-0.3401
2025-03-11,sh.603869,5.84,5.86,5.81,5.86,960605,5603329.65,0.1904,0.0
