date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.301248,18.97,19.86,18.42,19.35,23123594,443209217.55,22.6678,4.2003
2025-02-11,sz.301248,19.86,20.74,19.32,19.4,27487595,547220331.75,26.9457,0.2584
2025-02-12,sz.301248,18.76,20.27,18.73,19.99,23437481,464931581.26,22.9755,3.0412
2025-02-13,sz.301248,20.2,20.97,19.6,19.9,22476017,453853681.48,22.033,-0.4502
2025-02-14,sz.301248,19.81,20.98,19.47,20.7,24791086,503767064.25,24.3024,4.0201
2025-02-17,sz.301248,22.05,22.34,20.41,20.5,26994180,575443979.96,26.4621,-0.9662
2025-02-18,sz.301248,21.37,24.6,21.05,21.16,36909691,835028916.79,36.1821,3.2195
2025-02-19,sz.301248,19.99,21.66,19.99,21.36,27251985,564567528.15,26.7148,0.9452
2025-02-20,sz.301248,20.75,22.19,20.5,21.57,22987013,491919228.61,22.5339,0.9831
2025-02-21,sz.301248,22.16,23.58,21.62,22.98,30067011,680622628.45,29.4743,6.5369
2025-02-24,sz.301248,22.45,23.97,21.91,23.54,25052472,578355808.73,24.5586,2.4369
2025-02-25,sz.301248,22.5,23.07,21.91,21.94,18203820,410254852.15,17.845,-6.7969
2025-02-26,sz.301248,22.14,23.26,21.57,22.75,16167536,362512848.17,15.8488,3.6919
2025-02-27,sz.301248,22.6,22.84,21.19,22.5,16996811,374188143.36,16.6618,-1.0989
2025-02-28,sz.301248,23.0,23.69,21.38,21.44,23078219,526115764.37,22.6233,-4.7111
2025-03-03,sz.301248,20.99,21.33,19.82,20.25,16523908,338788715.43,16.1982,-5.5504
2025-03-04,sz.301248,19.73,22.53,19.67,21.99,19274527,411051979.94,18.8946,8.5926
2025-03-05,sz.301248,22.0,22.55,21.51,22.41,15292458,338266096.72,14.991,1.91
2025-03-06,sz.301248,22.5,24.33,22.4,23.4,22884339,536363342.88,22.4332,4.4177
2025-03-07,sz.301248,23.22,24.33,23.08,23.4,23374079,556093439.56,22.9133,0.0
2025-03-10,sz.301248,23.38,23.87,22.92,23.57,14041624,329101839.12,13.7648,0.7265
2025-03-11,sz.301248,22.93,23.6,22.5,23.07,12930424,296577466.18,12.6755,-2.1213
