date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sh.600732,13.4,14.24,13.32,13.49,72630141,1003678354.84,4.5438,-0.7358
2025-02-26,sh.600732,13.67,14.5,13.32,14.27,85676451,1187954453.77,5.36,5.7821
2025-02-27,sh.600732,14.13,14.45,13.5,13.79,70457155,975523765.13,4.4078,-3.3637
2025-02-28,sh.600732,13.77,14.09,13.06,13.16,65567193,894219343.28,4.1019,-4.5685
2025-03-03,sh.600732,13.18,13.99,13.16,13.49,77421569,1052446792.24,4.8435,2.5076
2025-03-04,sh.600732,13.36,13.79,13.16,13.69,47736980,646872632.82,2.9865,1.4826
2025-03-05,sh.600732,13.78,13.83,13.1,13.39,39590043,526690404.83,2.4768,-2.1914
2025-03-06,sh.600732,13.5,14.0,13.38,13.8,60644101,831759135.31,3.7939,3.062
2025-03-07,sh.600732,13.68,14.4,13.14,14.14,85012073,1170282724.36,5.3184,2.4638
2025-03-10,sh.600732,14.06,14.48,13.93,14.16,54371653,772436903.36,3.4015,0.1414
2025-03-11,sh.600732,13.87,14.1,13.55,14.0,51622631,710163717.91,3.2295,-1.1299
