date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.600207,4.0,10142700,40041797.0,0.9311,0.7557
2025-01-14,sh.600207,4.19,12005688,49362777.96,1.1021,4.75
2025-01-15,sh.600207,4.23,19500819,82343167.89,1.7902,0.9547
2025-01-16,sh.600207,4.3,17681800,76006392.0,1.6232,1.6548
2025-01-17,sh.600207,4.27,14667200,63186911.0,1.3465,-0.6977
2025-01-20,sh.600207,4.37,19436760,83768775.6,1.7843,2.3419
2025-01-21,sh.600207,4.32,11708030,50633785.6,1.0748,-1.1442
2025-01-22,sh.600207,4.31,9275150,40037072.9,0.8515,-0.2315
2025-01-23,sh.600207,4.23,13521340,58080736.0,1.2413,-1.8561
2025-01-24,sh.600207,4.23,11116100,46929553.0,1.0205,0.0
2025-01-27,sh.600207,4.17,10304042,43443289.66,0.9459,-1.4184
2025-02-05,sh.600207,4.25,11484400,48406875.0,1.0543,1.9185
2025-02-06,sh.600207,4.28,14578500,61935766.0,1.3383,0.7059
2025-02-07,sh.600207,4.71,84859649,394788829.75,7.7902,10.0467
2025-02-10,sh.600207,4.57,79577661,363454055.77,7.3053,-2.9724
2025-02-11,sh.600207,4.52,37742721,170398311.67,3.4648,-1.0941
2025-02-12,sh.600207,4.54,28413800,128261166.0,2.6084,0.4425
2025-02-13,sh.600207,4.54,28629292,129541541.84,2.6282,0.0
2025-02-14,sh.600207,4.49,25705000,116490099.0,2.3597,-1.1013
2025-02-17,sh.600207,4.56,24289800,110040392.0,2.2298,1.559
2025-02-18,sh.600207,4.42,32131101,145706745.59,2.9497,-3.0702
2025-02-19,sh.600207,4.47,19863401,88077780.44,1.8235,1.1312
2025-02-20,sh.600207,4.53,20797900,93711469.0,1.9093,1.3423
2025-02-21,sh.600207,4.52,18687500,83779627.0,1.7155,-0.2208
2025-02-24,sh.600207,4.52,15858417,71497023.84,1.4558,0.0
2025-02-25,sh.600207,4.55,22577200,102788770.0,2.0726,0.6637
2025-02-26,sh.600207,4.66,31111768,143475495.52,2.8561,2.4176
2025-02-27,sh.600207,4.56,21636800,98554804.0,1.9863,-2.1459
2025-02-28,sh.600207,4.42,17152200,77351753.0,1.5746,-3.0702
2025-03-03,sh.600207,4.45,19344600,86749281.26,1.7759,0.6787
2025-03-04,sh.600207,4.52,15316300,68473618.0,1.4061,1.573
2025-03-05,sh.600207,4.44,16930200,74732349.0,1.5542,-1.7699
2025-03-06,sh.600207,4.52,16413662,73704325.38,1.5068,1.8018
2025-03-07,sh.600207,4.7,51774462,240037473.54,4.7529,3.9823
2025-03-10,sh.600207,4.64,28084100,130186016.0,2.5781,-1.2766
2025-03-11,sh.600207,4.59,17131400,78108764.0,1.5727,-1.0776
