date,code,open,high,low,close,volume,amount,turn,pctChg
2025-01-13,sh.603897,21.74,22.18,21.5,21.86,2872400,62731851.0,1.3914,-1.7528
2025-01-14,sh.603897,21.99,23.07,21.99,23.07,3778434,85549832.12,1.8303,5.5352
2025-01-15,sh.603897,23.11,23.12,22.72,22.78,3004614,68752732.06,1.4555,-1.257
2025-01-16,sh.603897,22.78,23.49,22.78,23.03,3815066,88238075.94,1.8481,1.0975
2025-01-17,sh.603897,23.0,23.44,22.8,23.35,3761200,87345236.0,1.822,1.3895
2025-01-20,sh.603897,23.56,23.79,23.44,23.55,3543952,83648154.0,1.7167,0.8565
2025-01-21,sh.603897,23.79,23.96,23.48,23.94,3385300,80342942.96,1.6399,1.6561
2025-01-22,sh.603897,23.88,24.06,23.61,23.71,2942600,69955893.0,1.4254,-0.9607
2025-01-23,sh.603897,23.96,25.0,23.82,24.16,6509531,158020551.79,3.1533,1.8979
2025-01-24,sh.603897,24.01,24.5,23.96,24.49,4725572,114598797.72,2.2891,1.3659
2025-01-27,sh.603897,24.55,24.59,23.84,23.84,3559600,85752235.6,1.7243,-2.6541
2025-02-05,sh.603897,24.1,24.1,23.1,23.22,4532355,105726649.25,2.1955,-2.6007
2025-02-06,sh.603897,23.2,24.34,23.08,24.28,5108012,122151011.08,2.4744,4.565
2025-02-07,sh.603897,24.29,24.57,24.0,24.37,5709900,138913383.0,2.7659,0.3707
2025-02-10,sh.603897,24.35,24.39,23.81,24.03,5163700,123841855.0,2.5014,-1.3952
2025-02-11,sh.603897,24.02,24.02,23.67,23.82,3061000,72871212.0,1.4828,-0.8739
2025-02-12,sh.603897,23.93,23.98,23.74,23.94,3004000,71722497.0,1.4552,0.5038
2025-02-13,sh.603897,23.96,23.99,23.22,23.22,4550400,106907761.0,2.2043,-3.0075
2025-02-14,sh.603897,23.22,23.4,22.61,22.77,5681644,129704818.16,2.7523,-1.938
2025-02-17,sh.603897,22.73,23.2,22.7,23.17,3469000,79639586.0,1.6804,1.7567
2025-02-18,sh.603897,23.07,23.3,22.51,22.66,3001000,68770818.56,1.4537,-2.2011
2025-02-19,sh.603897,22.5,22.99,22.5,22.83,2946207,67228415.37,1.4272,0.7502
2025-02-20,sh.603897,22.81,23.21,22.7,23.2,3735200,85960215.0,1.8094,1.6207
2025-02-21,sh.603897,23.25,23.58,23.02,23.54,4397682,102929276.62,2.1303,1.4655
2025-02-24,sh.603897,23.5,23.84,23.0,23.76,4685738,110106202.8,2.2698,0.9346
2025-02-25,sh.603897,23.71,23.9,23.42,23.54,3782300,89412455.0,1.8322,-0.9259
2025-02-26,sh.603897,23.52,24.13,23.52,23.99,5503259,131689940.03,2.6658,1.9116
2025-02-27,sh.603897,23.99,24.05,23.26,23.56,4358289,102985128.91,2.1112,-1.7924
2025-02-28,sh.603897,23.32,23.55,22.78,22.87,3765094,86902490.6,1.8239,-2.9287
2025-03-03,sh.603897,22.9,23.48,22.71,22.9,3621100,83648663.0,1.7541,0.1312
2025-03-04,sh.603897,22.62,24.74,22.62,24.29,10412545,250903590.76,5.044,6.0699
2025-03-05,sh.603897,23.97,24.94,23.97,24.82,11492738,283063221.83,5.5672,2.182
2025-03-06,sh.603897,24.83,25.35,24.61,24.88,10667800,266122827.67,5.1676,0.2417
2025-03-07,sh.603897,24.93,25.12,24.61,24.79,5952300,147977970.0,2.8834,-0.3617
2025-03-10,sh.603897,24.65,24.87,24.34,24.47,4396318,107922235.0,2.1296,-1.2908
2025-03-11,sh.603897,24.18,24.45,24.0,24.38,3611218,87469220.68,1.7493,-0.3678
