date,code,open,high,low,close,volume,amount,turn,pctChg
2025-01-13,sh.601218,2.96,2.98,2.88,2.94,7966591,23332653.54,0.8221,-1.3423
2025-01-14,sh.601218,2.95,3.07,2.95,3.07,9061500,27465776.0,0.9351,4.4218
2025-01-15,sh.601218,3.07,3.09,3.02,3.05,6462500,19724861.0,0.6669,-0.6515
2025-01-16,sh.601218,3.07,3.13,3.05,3.09,7979000,24675355.0,0.8234,1.3115
2025-01-17,sh.601218,3.09,3.18,3.06,3.1,13969300,43667792.0,1.4416,0.3236
2025-01-20,sh.601218,3.11,3.18,3.08,3.15,14702785,46108930.36,1.5173,1.6129
2025-01-21,sh.601218,3.15,3.16,3.07,3.08,9038900,28045432.0,0.9328,-2.2222
2025-01-22,sh.601218,3.09,3.12,3.05,3.07,6018800,18527054.0,0.6211,-0.3247
2025-01-23,sh.601218,3.1,3.15,3.06,3.06,8336600,25865995.0,0.8603,-0.3257
2025-01-24,sh.601218,3.05,3.08,3.03,3.06,10554800,32195482.0,1.0892,0.0
2025-01-27,sh.601218,3.06,3.12,3.04,3.05,9119223,28091013.05,0.9411,-0.3268
2025-02-05,sh.601218,3.08,3.1,3.05,3.08,8214463,25267789.04,0.8477,0.9836
2025-02-06,sh.601218,3.08,3.14,3.04,3.14,9221109,28530053.08,0.9516,1.9481
2025-02-07,sh.601218,3.15,3.21,3.13,3.18,11427227,36324440.68,1.1792,1.2739
2025-02-10,sh.601218,3.21,3.21,3.16,3.18,9776700,31085771.0,1.0089,0.0
2025-02-11,sh.601218,3.19,3.19,3.13,3.16,8393218,26431239.7,0.8661,-0.6289
2025-02-12,sh.601218,3.18,3.18,3.14,3.17,8558300,27072151.0,0.8832,0.3165
2025-02-13,sh.601218,3.18,3.18,3.13,3.14,10151900,32035846.0,1.0476,-0.9464
2025-02-14,sh.601218,3.14,3.16,3.09,3.1,10780250,33663321.5,1.1125,-1.2739
2025-02-17,sh.601218,3.11,3.18,3.08,3.18,15226702,47997436.32,1.5713,2.5806
2025-02-18,sh.601218,3.2,3.2,3.07,3.09,10512200,32887394.0,1.0848,-2.8302
2025-02-19,sh.601218,3.09,3.14,3.08,3.13,8668800,27010844.0,0.8946,1.2945
2025-02-20,sh.601218,3.13,3.16,3.11,3.13,10959450,34367589.0,1.131,0.0
2025-02-21,sh.601218,3.13,3.14,3.08,3.1,11331400,35146614.0,1.1694,-0.9585
2025-02-24,sh.601218,3.1,3.18,3.08,3.15,18161100,56912727.0,1.8741,1.6129
2025-02-25,sh.601218,3.12,3.18,3.1,3.18,12618000,39871560.0,1.3021,0.9524
2025-02-26,sh.601218,3.18,3.24,3.16,3.19,12867250,41108965.0,1.3278,0.3145
2025-02-27,sh.601218,3.19,3.2,3.12,3.17,12876000,40641953.0,1.3287,-0.627
2025-02-28,sh.601218,3.16,3.18,3.09,3.1,11918800,37355378.0,1.23,-2.2082
2025-03-03,sh.601218,3.11,3.19,3.1,3.15,16219400,51210421.0,1.6738,1.6129
2025-03-04,sh.601218,3.13,3.16,3.12,3.14,8419700,26397567.0,0.8689,-0.3175
2025-03-05,sh.601218,3.14,3.15,3.07,3.11,10825650,33486614.0,1.1172,-0.9554
2025-03-06,sh.601218,3.11,3.14,3.09,3.14,10614300,33140316.0,1.0953,0.9646
2025-03-07,sh.601218,3.12,3.13,3.08,3.09,11865500,36735889.0,1.2245,-1.5924
2025-03-10,sh.601218,3.09,3.16,3.08,3.16,16232900,50781916.0,1.6752,2.2654
2025-03-11,sh.601218,3.13,3.24,3.11,3.2,20252700,64269605.0,2.09,1.2658
2025-01-13,sh.601865,18.0,18.18,17.8,17.85,12558622,225605232.34,0.661,-1.0532
2025-01-14,sh.601865,18.04,18.58,17.83,18.56,14779807,270951738.82,0.7779,3.9776
2025-01-15,sh.601865,18.58,20.42,18.44,20.42,47424546,933049794.6,2.4959,10.0216
2025-01-16,sh.601865,20.22,21.0,19.83,20.91,45359370,936613302.57,2.3873,2.3996
2025-01-17,sh.601865,20.68,21.12,20.1,20.69,29658574,609541734.04,1.5609,-1.0521
2025-01-20,sh.601865,20.68,20.89,20.15,20.27,19683375,401935908.22,1.0359,-2.03
2025-01-21,sh.601865,20.43,20.45,19.52,19.75,19859806,392758035.58,1.0452,-2.5654
2025-01-22,sh.601865,19.6,19.65,19.0,19.33,18296541,352216703.89,0.9629,-2.1266
2025-01-23,sh.601865,19.5,19.8,19.01,19.03,18590825,361129261.75,0.9784,-1.552
2025-01-24,sh.601865,18.6,20.29,18.5,19.88,35093177,694205971.24,1.8469,4.4666
2025-01-27,sh.601865,19.83,20.09,19.0,19.03,17898600,347090903.0,0.942,-4.2757
2025-02-05,sh.601865,19.11,19.96,18.81,19.24,20301000,392033340.0,1.0684,1.1035
2025-02-06,sh.601865,19.1,20.0,18.9,19.87,21966851,428982861.99,1.1561,3.2744
2025-02-07,sh.601865,19.91,21.84,19.91,21.56,46097621,975241348.39,2.4261,8.5053
2025-02-10,sh.601865,21.28,21.64,20.65,21.41,28208458,594654588.94,1.4846,-0.6957
2025-02-11,sh.601865,21.41,21.59,20.4,20.53,26695316,552946952.88,1.405,-4.1102
2025-02-12,sh.601865,20.58,20.62,20.15,20.58,20856742,425090786.4,1.0977,0.2435
2025-02-13,sh.601865,20.58,20.79,20.31,20.39,19365538,396807264.34,1.0192,-0.9232
