date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603918,15.19,16.35,14.58,15.92,74009532,1148361373.08,20.2086,4.5305
2025-02-11,sh.603918,16.44,17.51,16.16,17.08,108592395,1848217764.22,29.6515,7.2864
2025-02-12,sh.603918,16.91,18.42,16.55,17.26,102026586,1800301000.98,27.8587,1.0539
2025-02-13,sh.603918,17.67,18.99,16.75,18.99,74613532,1339116019.04,20.3735,10.0232
2025-02-14,sh.603918,18.76,20.89,18.1,20.89,110529227,2174992667.99,30.1804,10.0053
2025-02-17,sh.603918,21.72,22.98,20.02,20.48,98009043,2098979743.23,26.7617,-1.9627
2025-02-18,sh.603918,19.66,22.53,19.34,22.53,109898540,2309581765.55,30.0082,10.0098
2025-02-19,sh.603918,22.4,24.53,21.12,23.32,104717431,2416110445.67,28.5935,3.5064
2025-02-20,sh.603918,23.0,23.84,22.1,22.22,80369958,1830116620.53,21.9453,-4.717
2025-02-21,sh.603918,22.88,22.99,20.0,21.13,106722422,2252680512.55,29.1409,-4.9055
2025-02-24,sh.603918,21.0,21.73,20.52,21.15,61165042,1292258929.93,16.7013,0.0947
2025-02-25,sh.603918,20.3,20.33,19.38,19.5,67284680,1333135454.96,18.3723,-7.8014
2025-02-26,sh.603918,19.51,19.65,19.05,19.22,49983687,961608799.66,13.6482,-1.4359
2025-02-27,sh.603918,19.34,19.35,18.32,18.78,43477533,815910599.58,11.8717,-2.2893
2025-02-28,sh.603918,18.83,18.98,17.39,17.54,38827489,704689768.9,10.602,-6.6028
2025-03-03,sh.603918,17.76,18.93,17.34,18.2,54787036,1001327669.51,14.9598,3.7628
2025-03-04,sh.603918,17.8,18.49,17.74,18.19,32350890,586821761.79,8.8335,-0.0549
2025-03-05,sh.603918,18.43,18.69,17.85,18.26,32182390,586062651.08,8.7875,0.3848
2025-03-06,sh.603918,19.51,20.09,19.38,20.09,43781139,872410194.67,11.9546,10.0219
2025-03-07,sh.603918,20.0,20.5,18.5,18.68,80570329,1567356121.73,22.0,-7.0184
2025-03-10,sh.603918,18.37,18.71,17.88,18.08,39398708,718023476.12,10.758,-3.212
2025-03-11,sh.603918,17.67,18.07,17.58,17.92,24099584,429472690.52,6.5805,-0.885
