date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.688353,23.33,23.4,23.03,23.32,555742,12889090.15,0.889,0.258
2025-02-11,sh.688353,23.32,23.49,22.88,23.09,533916,12311087.3,0.8541,-0.9863
2025-02-12,sh.688353,23.1,23.52,22.9,23.38,875819,20306363.48,1.401,1.256
2025-02-13,sh.688353,23.37,24.39,23.3,23.6,1209462,28983298.47,1.9347,0.941
2025-02-14,sh.688353,23.62,24.93,23.62,24.36,1427426,34910071.88,2.2834,3.2203
2025-02-17,sh.688353,23.88,24.37,23.55,23.76,981829,23413799.59,1.5706,-2.4631
2025-02-18,sh.688353,23.96,26.49,23.93,25.67,3584410,91041499.88,5.7337,8.0387
2025-02-19,sh.688353,25.41,25.67,24.7,25.41,2041023,51308807.27,3.2649,-1.0129
2025-02-20,sh.688353,25.56,25.57,24.91,24.92,1387458,34899606.22,2.2194,-1.9284
2025-02-21,sh.688353,25.0,25.31,24.57,25.08,1336668,33370862.84,2.1382,0.6421
2025-02-24,sh.688353,25.08,25.08,24.46,24.75,1086764,26802435.13,1.7384,-1.3158
2025-02-25,sh.688353,24.75,25.48,24.51,24.93,1275134,31876598.06,2.0397,0.7273
2025-02-26,sh.688353,24.91,25.28,24.77,25.28,1314916,32887727.85,2.1034,1.4039
2025-02-27,sh.688353,25.61,26.35,24.92,26.3,2944754,75827001.98,4.7105,4.0348
2025-02-28,sh.688353,26.43,26.55,24.85,24.88,2038979,52026044.58,3.2616,-5.3992
2025-03-03,sh.688353,24.9,26.73,24.85,25.7,2582321,67384044.56,4.1308,3.2958
2025-03-04,sh.688353,25.7,26.0,24.75,25.02,1430179,35782568.29,2.2878,-2.6459
2025-03-05,sh.688353,25.02,25.04,24.34,24.54,1288551,31660968.42,2.0612,-1.9185
2025-03-06,sh.688353,24.62,25.19,24.51,24.76,1344128,33326871.45,2.1501,0.8965
2025-03-07,sh.688353,24.67,24.71,23.8,24.0,1588410,38341694.53,2.5409,-3.0695
2025-03-10,sh.688353,24.07,24.42,23.85,24.03,1135398,27391413.44,1.8162,0.125
2025-03-11,sh.688353,24.0,24.09,23.3,23.76,1264314,29964822.86,2.0224,-1.1236
