date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sz.002741,17.05,17.53,17.05,17.23,23119555,400476555.35,6.3949,-0.9201
2025-02-26,sz.002741,17.49,18.09,17.47,17.79,37569393,667035356.77,10.3917,3.2501
2025-02-27,sz.002741,18.15,19.57,18.09,19.57,34841142,662519112.54,9.6371,10.0056
2025-02-28,sz.002741,20.53,21.4,19.56,19.63,94671611,1921663039.12,26.1863,0.3066
2025-03-03,sz.002741,20.12,21.43,19.8,20.38,69201047,1419228925.67,19.1411,3.8207
2025-03-04,sz.002741,19.44,19.45,18.4,18.8,52479587,985772611.8,14.5159,-7.7527
2025-03-05,sz.002741,18.63,19.14,18.09,18.32,34372029,632845624.1,9.5073,-2.5532
2025-03-06,sz.002741,18.26,18.75,18.26,18.62,30591306,568439947.49,8.4616,1.6376
2025-03-07,sz.002741,18.44,18.5,17.7,17.9,34659069,626794823.56,9.5867,-3.8668
2025-03-10,sz.002741,17.91,18.82,17.91,18.8,36908036,682919296.72,10.2088,5.0279
2025-03-11,sz.002741,18.4,18.88,18.28,18.76,26630910,496859293.49,7.3661,-0.2128
