date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.002063,6.51,6.62,6.36,6.58,146367004,951340520.68,8.3219,4.4444
2025-02-11,sz.002063,6.5,6.62,6.35,6.49,123376626,800584090.56,7.0147,-1.3678
2025-02-12,sz.002063,6.46,6.79,6.45,6.77,144560717,967456553.43,8.2192,4.3143
2025-02-13,sz.002063,6.78,6.79,6.59,6.67,103236408,690565867.79,5.8696,-1.4771
2025-02-14,sz.002063,6.66,6.93,6.61,6.83,141272770,959460376.71,8.0323,2.3988
2025-02-17,sz.002063,6.99,7.03,6.73,6.79,147787672,1015694321.7,8.4027,-0.5857
2025-02-18,sz.002063,6.74,6.83,6.5,6.51,116192306,773051337.57,6.6063,-4.1237
2025-02-19,sz.002063,6.58,7.0,6.54,6.94,162400814,1104946987.02,9.2335,6.6052
2025-02-20,sz.002063,7.08,7.08,6.82,6.88,116479554,806564418.49,6.6226,-0.8646
2025-02-21,sz.002063,6.92,7.25,6.92,7.2,158924539,1129216136.23,9.0359,4.6512
2025-02-24,sz.002063,7.38,7.38,7.13,7.2,151475527,1097118931.63,8.6124,0.0
2025-02-25,sz.002063,7.05,7.19,6.96,7.03,101533316,715262134.61,5.7728,-2.3611
2025-02-26,sz.002063,7.05,7.13,6.9,7.12,107657908,757719929.07,6.121,1.2802
2025-02-27,sz.002063,7.1,7.15,6.75,6.87,129987020,896809481.43,7.3906,-3.5112
2025-02-28,sz.002063,6.8,6.86,6.46,6.49,100827021,668756318.4,5.7327,-5.5313
2025-03-03,sz.002063,6.54,6.64,6.41,6.48,71610712,468161350.65,4.0715,-0.1541
2025-03-04,sz.002063,6.41,6.72,6.38,6.7,88571947,587060229.31,5.0359,3.3951
2025-03-05,sz.002063,6.68,6.79,6.64,6.71,59350361,397793522.73,3.3744,0.1493
2025-03-06,sz.002063,6.77,7.04,6.77,6.98,86706644,599898269.11,4.9298,4.0238
2025-03-07,sz.002063,6.96,7.12,6.86,6.95,94371107,659366143.01,5.3656,-0.4298
2025-03-10,sz.002063,6.9,6.94,6.67,6.76,77864700,526590972.49,4.4271,-2.7338
2025-03-11,sz.002063,6.66,7.06,6.64,7.01,110405111,764774355.66,6.2772,3.6982
