date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.688779,5.03,5.06,4.97,5.05,17212327,86450950.83,0.8922,1.0
2025-02-11,sh.688779,5.04,5.06,4.95,4.99,16396083,81611421.21,0.8499,-1.1881
2025-02-12,sh.688779,4.98,5.09,4.96,5.08,19087152,95885542.14,0.9894,1.8036
2025-02-13,sh.688779,5.09,5.13,5.02,5.03,18047796,91707698.34,0.9355,-0.9843
2025-02-14,sh.688779,5.03,5.15,5.02,5.06,18463364,93748629.53,0.957,0.5964
2025-02-17,sh.688779,5.1,5.11,5.0,5.03,17901335,90222237.29,0.9279,-0.5929
2025-02-18,sh.688779,5.05,5.16,5.01,5.03,29115656,148031033.82,1.5092,0.0
2025-02-19,sh.688779,5.0,5.08,4.98,5.06,19471237,98107071.33,1.0093,0.5964
2025-02-20,sh.688779,5.07,5.09,5.01,5.04,18059285,91037246.87,0.9361,-0.3953
2025-02-21,sh.688779,5.06,5.16,5.03,5.15,25021557,127684812.58,1.297,2.1825
2025-02-24,sh.688779,5.16,5.24,5.12,5.16,23304027,120413384.45,1.208,0.1942
2025-02-25,sh.688779,5.1,5.24,5.09,5.17,20122996,104412474.17,1.0431,0.1938
2025-02-26,sh.688779,5.19,5.33,5.18,5.32,25583209,135075566.44,1.3261,2.9014
2025-02-27,sh.688779,5.34,5.42,5.28,5.39,30184494,161607274.1,1.5646,1.3158
2025-02-28,sh.688779,5.37,5.41,5.2,5.24,30273171,160462846.05,1.5692,-2.7829
2025-03-03,sh.688779,5.26,5.6,5.24,5.44,50514301,276438478.43,2.6184,3.8168
2025-03-04,sh.688779,5.39,5.39,5.28,5.35,30548740,162809822.03,1.5835,-1.6544
2025-03-05,sh.688779,5.34,5.36,5.2,5.27,22113167,116138990.98,1.1462,-1.4953
2025-03-06,sh.688779,5.3,5.33,5.23,5.32,21224767,112465740.63,1.1002,0.9488
2025-03-07,sh.688779,5.29,5.31,5.17,5.19,23065963,120643997.7,1.1956,-2.4436
2025-03-10,sh.688779,5.21,5.28,5.18,5.23,15688146,81999188.31,0.8132,0.7707
2025-03-11,sh.688779,5.18,5.26,5.16,5.25,15273131,79421255.9,0.7917,0.3824
