date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sh.603068,37.01,39.56,36.82,38.36,8379021,322831162.52,5.5702,1.187
2025-02-26,sh.603068,38.37,39.77,37.72,39.1,10685310,416844458.5,7.1034,1.9291
2025-02-27,sh.603068,39.12,39.37,37.08,37.84,9577875,364657542.15,6.3672,-3.2225
2025-02-28,sh.603068,37.27,37.38,34.61,35.0,9668585,347662913.6,6.4275,-7.5053
2025-03-03,sh.603068,35.1,35.5,34.0,34.66,5456100,189959006.0,3.6271,-0.9714
2025-03-04,sh.603068,34.58,36.56,34.22,36.54,7869000,280027634.0,5.2312,5.4241
2025-03-05,sh.603068,35.98,36.8,35.7,36.29,5520075,199758417.25,3.6697,-0.6842
2025-03-06,sh.603068,36.5,36.93,36.26,36.7,6102300,223486008.04,4.0567,1.1298
2025-03-07,sh.603068,36.7,37.08,35.69,35.92,5582900,203065730.0,3.7114,-2.1253
2025-03-10,sh.603068,35.57,36.4,35.56,36.07,3411100,122615575.0,2.2676,0.4176
2025-03-11,sh.603068,35.01,36.06,35.01,35.94,3331600,118879846.0,2.2148,-0.3604
