date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.603050,20.38,2772676,56347554.97,1.0174,0.2953
2025-01-14,sh.603050,20.88,2614044,53929520.36,0.9592,2.4534
2025-01-15,sh.603050,20.7,1914340,39684932.4,0.7025,-0.8621
2025-01-16,sh.603050,20.68,1412298,29244130.68,0.5182,-0.0966
2025-01-17,sh.603050,20.78,1075004,22205514.24,0.3945,0.4836
2025-01-20,sh.603050,21.38,2477945,52502312.95,0.9093,2.8874
2025-01-21,sh.603050,21.39,1680022,35918829.46,0.6165,0.0468
2025-01-22,sh.603050,21.39,1401759,30017372.73,0.5144,0.0
2025-01-23,sh.603050,21.04,1784443,38015750.48,0.6548,-1.6363
2025-01-24,sh.603050,21.29,1574967,33350403.56,0.5779,1.1882
2025-01-27,sh.603050,21.15,1972068,41761986.52,0.7237,-0.6576
2025-02-05,sh.603050,20.38,2250851,46239852.55,0.826,-3.6407
2025-02-06,sh.603050,20.52,1645344,33461824.54,0.6038,0.6869
2025-02-07,sh.603050,20.98,2581444,53425640.68,0.9473,2.2417
2025-02-10,sh.603050,21.33,2190935,46229738.02,0.804,1.6683
2025-02-11,sh.603050,21.11,1491641,31529923.24,0.5474,-1.0314
2025-02-12,sh.603050,21.5,1915120,41054486.79,0.7028,1.8475
2025-02-13,sh.603050,20.9,2144333,45064676.08,0.7869,-2.7907
2025-02-14,sh.603050,20.76,1231364,25652187.72,0.4519,-0.6699
2025-02-17,sh.603050,22.14,7050386,156621197.27,2.5872,6.6474
2025-02-18,sh.603050,22.99,9530243,218256911.8,3.4972,3.8392
2025-02-19,sh.603050,22.79,4771018,108017447.07,1.7507,-0.8699
2025-02-20,sh.603050,23.31,5334982,122449095.99,1.9577,2.2817
2025-02-21,sh.603050,23.28,5499949,129352164.94,2.0182,-0.1287
2025-02-24,sh.603050,23.95,5226594,122397498.16,1.9179,2.878
2025-02-25,sh.603050,22.69,4833026,110466957.48,1.7735,-5.261
2025-02-26,sh.603050,22.79,2208358,50098686.6,0.8104,0.4407
2025-02-27,sh.603050,22.62,1965966,44364845.14,0.7214,-0.7459
2025-02-28,sh.603050,22.26,1796637,40125122.74,0.6593,-1.5915
2025-03-03,sh.603050,22.34,1542649,34519849.12,0.5661,0.3594
2025-03-04,sh.603050,22.48,1280475,28701779.68,0.4699,0.6267
2025-03-05,sh.603050,22.52,1135854,25425362.36,0.4168,0.1779
2025-03-06,sh.603050,22.58,2030552,45718688.36,0.7451,0.2664
2025-03-07,sh.603050,22.47,1445830,32375354.98,0.5306,-0.4872
2025-03-10,sh.603050,22.55,1543648,34636309.48,0.5664,0.356
2025-03-11,sh.603050,22.37,1327880,29583364.88,0.4873,-0.7982
2025-01-13,sh.603185,14.9,7536928,111282795.56,1.11,0.7437
2025-01-14,sh.603185,15.63,10065978,153936321.75,1.4824,4.8993
2025-01-15,sh.603185,15.87,16258016,257909150.61,2.3943,1.5355
2025-01-16,sh.603185,16.19,14184185,228916788.62,2.0889,2.0164
2025-01-17,sh.603185,16.07,9441241,151228495.39,1.3904,-0.7412
2025-01-20,sh.603185,16.12,10862015,174827592.98,1.5997,0.3111
2025-01-21,sh.603185,15.58,8470580,133053617.26,1.2475,-3.3499
2025-01-22,sh.603185,15.21,7769907,117880494.03,1.1443,-2.3748
