date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.600732,9.75,22157247,216004608.05,1.3862,-0.8138
2025-01-14,sh.600732,10.3,41163824,414923630.96,2.5752,5.641
2025-01-15,sh.600732,10.62,87574424,930342987.43,5.4787,3.1068
2025-01-16,sh.600732,10.83,58350828,623334034.47,3.6505,1.9774
2025-01-17,sh.600732,10.62,39693482,420342202.87,2.4833,-1.9391
2025-01-20,sh.600732,10.51,29921835,314891959.17,1.8719,-1.0358
2025-01-21,sh.600732,10.27,40079345,411589068.13,2.5074,-2.2835
2025-01-22,sh.600732,10.06,26217648,263626889.4,1.6402,-2.0448
2025-01-23,sh.600732,9.92,39415069,397679749.25,2.4658,-1.3917
2025-01-24,sh.600732,10.71,90589152,957767305.63,5.6673,7.9637
2025-01-27,sh.600732,10.51,46220494,490436870.32,2.8916,-1.8674
2025-02-05,sh.600732,11.25,95374568,1073978335.29,5.9667,7.0409
2025-02-06,sh.600732,11.84,83257551,959898416.59,5.2087,5.2444
2025-02-07,sh.600732,13.02,150596103,1936432426.1,9.4214,9.9662
2025-02-10,sh.600732,12.8,103498651,1308868490.53,6.4749,-1.6897
2025-02-11,sh.600732,12.04,90707395,1096914820.37,5.6747,-5.9375
2025-02-12,sh.600732,12.22,49504968,600158522.45,3.0971,1.495
2025-02-13,sh.600732,12.03,40262197,488125362.93,2.5188,-1.5548
2025-02-14,sh.600732,12.23,62407420,773592115.87,3.9043,1.6625
2025-02-17,sh.600732,12.9,75580599,962306417.48,4.7284,5.4783
2025-02-18,sh.600732,12.74,77711448,1014472453.59,4.8617,-1.2403
2025-02-19,sh.600732,13.78,94126652,1255880129.48,5.8886,8.1633
2025-02-20,sh.600732,13.35,58911956,790642139.68,3.6856,-3.1205
2025-02-21,sh.600732,13.18,67963040,889764578.06,4.2518,-1.2734
2025-02-24,sh.600732,13.59,60378193,813634769.54,3.7773,3.1108
2025-02-25,sh.600732,13.49,72630141,1003678354.84,4.5438,-0.7358
2025-02-26,sh.600732,14.27,85676451,1187954453.77,5.36,5.7821
2025-02-27,sh.600732,13.79,70457155,975523765.13,4.4078,-3.3637
2025-02-28,sh.600732,13.16,65567193,894219343.28,4.1019,-4.5685
2025-03-03,sh.600732,13.49,77421569,1052446792.24,4.8435,2.5076
2025-03-04,sh.600732,13.69,47736980,646872632.82,2.9865,1.4826
2025-03-05,sh.600732,13.39,39590043,526690404.83,2.4768,-2.1914
2025-03-06,sh.600732,13.8,60644101,831759135.31,3.7939,3.062
2025-03-07,sh.600732,14.14,85012073,1170282724.36,5.3184,2.4638
2025-03-10,sh.600732,14.16,54371653,772436903.36,3.4015,0.1414
2025-03-11,sh.600732,14.0,51622631,710163717.91,3.2295,-1.1299
2025-01-13,sh.600973,4.3,83576222,360844732.89,6.0944,-4.8673
2025-01-14,sh.600973,4.58,80940057,362824727.7,5.9021,6.5116
2025-01-15,sh.600973,4.48,64601298,291308400.45,4.7107,-2.1834
2025-01-16,sh.600973,4.61,103057895,473606125.15,7.515,2.9018
2025-01-17,sh.600973,4.7,120698907,569536512.25,8.8014,1.9523
2025-01-20,sh.600973,4.9,136666073,667289727.41,9.9657,4.2553
2025-01-21,sh.600973,4.77,101197794,479868710.36,7.3793,-2.6531
2025-01-22,sh.600973,5.08,220524970,1133852903.8,16.0807,6.499
2025-01-23,sh.600973,4.9,168567696,850813307.3,12.292,-3.5433
2025-01-24,sh.600973,4.98,107570308,535946323.72,7.844,1.6327
2025-01-27,sh.600973,4.58,94838325,446839834.18,6.9156,-8.0321
2025-02-05,sh.600973,4.63,66129704,301576302.9,4.8222,1.0917
2025-02-06,sh.600973,4.68,68494797,317218933.27,4.9946,1.0799
2025-02-07,sh.600973,4.88,98966051,475879876.24,7.2166,4.2735
2025-02-10,sh.600973,4.87,77149005,375039493.1,5.6257,-0.2049
2025-02-11,sh.600973,4.96,97482008,481572184.42,7.1084,1.848
2025-02-12,sh.600973,4.97,79784309,397552214.11,5.8179,0.2016
2025-02-13,sh.600973,4.84,68075900,333190984.95,4.9641,-2.6157
2025-02-14,sh.600973,4.72,61615200,293332421.0,4.493,-2.4793
2025-02-17,sh.600973,4.83,59051697,284555140.07,4.306,2.3305
2025-02-18,sh.600973,4.74,65916450,318515483.4,4.8066,-1.8634
2025-02-19,sh.600973,4.95,85767835,421313732.53,6.2542,4.4304
2025-02-20,sh.600973,4.98,98133006,486596433.86,7.1559,0.6061
2025-02-21,sh.600973,5.04,92682447,464576754.33,6.7584,1.2048
2025-02-24,sh.600973,5.21,107007794,548333762.73,7.803,3.373
2025-02-25,sh.600973,5.11,91610968,471750073.94,6.6803,-1.9194
2025-02-26,sh.600973,5.13,72544295,369243878.05,5.2899,0.3914
2025-02-27,sh.600973,5.01,64269000,322451654.3,4.6865,-2.3392
2025-02-28,sh.600973,4.9,57238155,283131167.1,4.1738,-2.1956
2025-03-03,sh.600973,4.97,48586405,239557169.6,3.5429,1.4286
2025-03-04,sh.600973,5.02,40088941,200104503.75,2.9233,1.006
2025-03-05,sh.600973,5.03,42526800,212327018.0,3.1011,0.1992
2025-03-06,sh.600973,5.08,52965108,268586794.87,3.8622,0.994
2025-03-07,sh.600973,5.03,70727385,358497315.71,5.1574,-0.9843
2025-03-10,sh.600973,5.07,49199823,249248292.56,3.5877,0.7952
2025-03-11,sh.600973,5.1,48891284,247557434.08,3.5652,0.5917
