date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.600602,17.34,17.91,16.88,17.21,166717324,2888470771.28,15.5187,5.0672
2025-02-11,sh.600602,16.66,18.18,16.62,17.0,173050334,3005984042.51,16.1081,-1.2202
2025-02-12,sh.600602,17.44,18.0,17.22,17.67,163354333,2878804607.13,15.2056,3.9412
2025-02-13,sh.600602,17.65,17.9,17.01,17.45,123442637,2157333867.82,11.4905,-1.245
2025-02-14,sh.600602,17.82,19.2,17.3,19.2,208618233,3871487166.35,19.4189,10.0287
2025-02-17,sh.600602,21.12,21.12,19.88,21.12,184135237,3855984202.49,17.14,10.0
2025-02-18,sh.600602,21.4,23.23,20.29,23.23,315424796,6936872113.63,29.3609,9.9905
2025-02-19,sh.600602,24.0,24.5,22.06,23.01,274958933,6358322410.35,25.5942,-0.9471
2025-02-20,sh.600602,22.06,22.95,21.7,22.07,185164952,4114617252.07,17.2358,-4.0852
2025-02-21,sh.600602,22.5,24.28,22.3,24.28,207946011,4844943500.68,19.3564,10.0136
2025-02-24,sh.600602,26.71,26.71,26.71,26.71,14283626,381515650.46,1.3296,10.0082
2025-02-25,sh.600602,26.0,29.38,25.5,28.8,313965838,8861189892.81,29.2251,7.8248
2025-02-26,sh.600602,28.52,28.6,26.56,27.51,233348102,6427914560.54,21.7209,-4.4792
2025-02-27,sh.600602,27.07,27.2,24.76,24.99,207279451,5303501531.04,19.2943,-9.1603
2025-02-28,sh.600602,24.0,25.1,22.49,22.49,145927689,3414026057.7,13.5835,-10.004
2025-03-03,sh.600602,22.49,22.77,21.56,21.87,100857316,2214456056.1,9.3882,-2.7568
2025-03-04,sh.600602,21.64,22.64,21.5,22.3,93078100,2060900016.34,8.664,1.9662
2025-03-05,sh.600602,22.63,24.24,21.82,23.79,159611151,3660176095.11,14.8572,6.6816
2025-03-06,sh.600602,23.81,25.45,23.41,24.69,157616572,3858741195.86,14.6715,3.7831
2025-03-07,sh.600602,24.69,27.16,23.63,27.16,221651217,5711681752.51,20.6321,10.0041
2025-03-10,sh.600602,26.5,28.8,25.2,27.64,223413383,5997471015.03,20.7961,1.7673
2025-03-11,sh.600602,26.96,30.26,26.61,28.76,207072810,5920920342.97,19.2751,4.0521
