date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.600728,5.04,5.22,5.01,5.2,78153757,402172347.39,3.6473,4.8387
2025-02-11,sh.600728,5.19,5.23,5.08,5.16,66639787,343302117.9,3.1099,-0.7692
2025-02-12,sh.600728,5.13,5.22,5.12,5.19,46059900,238553450.0,2.1495,0.5814
2025-02-13,sh.600728,5.19,5.57,5.06,5.37,133989788,708009388.36,6.253,3.4682
2025-02-14,sh.600728,5.3,5.53,5.26,5.45,124875082,675554404.65,5.8276,1.4898
2025-02-17,sh.600728,5.95,5.95,5.51,5.53,156088314,885709383.4,7.2843,1.4679
2025-02-18,sh.600728,5.53,5.67,5.31,5.34,108743776,597641876.22,5.0748,-3.4358
2025-02-19,sh.600728,5.48,5.6,5.4,5.52,98140399,539641334.94,4.58,3.3708
2025-02-20,sh.600728,5.44,5.64,5.38,5.49,115100218,634573809.38,5.3715,-0.5435
2025-02-21,sh.600728,5.51,5.63,5.44,5.63,97197208,540281979.82,4.536,2.5501
2025-02-24,sh.600728,5.64,5.7,5.53,5.59,76697222,429130872.92,3.5793,-0.7105
2025-02-25,sh.600728,5.53,5.72,5.46,5.58,71618160,400165107.76,3.3423,-0.1789
2025-02-26,sh.600728,5.68,5.69,5.56,5.6,53611943,300088794.29,2.502,0.3584
2025-02-27,sh.600728,5.61,5.63,5.4,5.51,61447498,337515250.14,2.8676,-1.6071
2025-02-28,sh.600728,5.47,5.49,5.2,5.25,55643155,296397621.68,2.5967,-4.7187
2025-03-03,sh.600728,5.25,5.34,5.16,5.2,40279050,211590437.4,1.8797,-0.9524
2025-03-04,sh.600728,5.18,5.32,5.16,5.3,33966903,179549715.75,1.5852,1.9231
2025-03-05,sh.600728,5.3,5.33,5.22,5.31,30132347,158812856.43,1.4062,0.1887
2025-03-06,sh.600728,5.35,5.84,5.33,5.84,137308421,782288954.84,6.4079,9.9812
2025-03-07,sh.600728,6.42,6.42,6.42,6.42,75474073,484543548.66,3.5222,9.9315
2025-03-10,sh.600728,6.4,6.4,5.78,5.79,346477312,2042969540.34,16.1693,-9.8131
2025-03-11,sh.600728,5.7,5.85,5.62,5.75,171386499,984416776.8,7.9982,-0.6908
