date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603189,16.4,17.84,16.22,17.84,18566899,316213505.16,6.8882,9.9877
2025-02-11,sh.603189,17.48,17.66,17.08,17.22,24567732,424937832.41,9.1144,-3.4753
2025-02-12,sh.603189,17.21,18.45,17.12,17.7,24765031,438240169.76,9.1876,2.7875
2025-02-13,sh.603189,17.61,17.66,17.03,17.26,18737114,324945608.87,6.9513,-2.4859
2025-02-14,sh.603189,17.7,18.5,17.34,18.1,29887413,535334531.97,11.088,4.8667
2025-02-17,sh.603189,18.4,19.91,17.89,19.38,52293584,994839709.52,19.4004,7.0718
2025-02-18,sh.603189,18.7,18.7,17.44,17.44,28282924,510193695.44,10.4927,-10.0103
2025-02-19,sh.603189,16.84,18.12,16.84,17.49,25108098,441863082.6,9.3149,0.2867
2025-02-20,sh.603189,17.63,17.9,17.45,17.57,13997900,246909046.0,5.1931,0.4574
2025-02-21,sh.603189,17.45,18.67,17.35,18.38,24322344,438756349.27,9.0234,4.6101
2025-02-24,sh.603189,18.22,18.33,17.68,17.94,15749900,283252661.0,5.8431,-2.3939
2025-02-25,sh.603189,17.67,19.05,17.4,18.97,31225978,580217824.65,11.5846,5.7414
2025-02-26,sh.603189,19.76,19.86,18.28,18.46,29012269,547972029.77,10.7633,-2.6885
2025-02-27,sh.603189,18.28,19.38,17.85,18.65,26095900,483188926.04,9.6813,1.0293
2025-02-28,sh.603189,18.47,18.47,17.2,17.35,17023300,302552176.02,6.3155,-6.9705
2025-03-03,sh.603189,17.36,17.66,16.58,16.75,18976400,324408615.0,7.0401,-3.4582
2025-03-04,sh.603189,16.5,17.39,16.48,17.28,13133600,224549431.0,4.8724,3.1642
2025-03-05,sh.603189,17.27,17.57,17.12,17.36,10873178,188550761.76,4.0339,0.463
2025-03-06,sh.603189,17.37,18.3,17.37,18.1,14693700,264156834.0,5.4512,4.2627
2025-03-07,sh.603189,18.03,18.24,17.57,17.78,10683500,191606679.0,3.9635,-1.768
2025-03-10,sh.603189,17.68,17.77,17.18,17.46,8944300,156056663.0,3.3183,-1.7998
2025-03-11,sh.603189,17.1,17.51,17.06,17.36,6466000,111718161.0,2.3988,-0.5727
