date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.300556,21.83,23.19,21.4,22.36,28077027,620417847.2,27.2907,0.4944
2025-02-11,sz.300556,22.3,24.79,21.88,23.31,33429233,787438650.74,32.493,4.2487
2025-02-12,sz.300556,23.35,23.49,22.52,22.93,22379196,513087378.5,21.7524,-1.6302
2025-02-13,sz.300556,22.94,23.16,21.82,22.52,21314190,477136455.5,20.7173,-1.7881
2025-02-14,sz.300556,22.81,23.69,22.2,22.97,24772180,572105114.2,24.0784,1.9982
2025-02-17,sz.300556,23.33,23.8,22.21,22.56,21305681,483642159.84,20.709,-1.7849
2025-02-18,sz.300556,23.13,23.4,20.77,20.87,19223587,417085166.8,18.6852,-7.4911
2025-02-19,sz.300556,20.95,21.49,20.74,21.48,11094030,235107793.9,10.7833,2.9229
2025-02-20,sz.300556,21.8,21.94,21.34,21.58,10839204,234451879.96,10.5356,0.4655
2025-02-21,sz.300556,22.01,22.47,21.55,22.4,18274790,404059035.27,17.763,3.7998
2025-02-24,sz.300556,22.12,22.24,21.73,21.98,12117200,265748680.0,11.7778,-1.875
2025-02-25,sz.300556,21.6,21.88,21.3,21.5,8395485,181507205.9,8.1604,-2.1838
2025-02-26,sz.300556,23.0,24.24,22.11,22.56,28000702,638967794.61,27.2165,4.9302
2025-02-27,sz.300556,22.12,22.56,21.55,22.27,20162138,446274466.46,19.5975,-1.2855
2025-02-28,sz.300556,22.0,22.09,20.29,20.32,14310558,300908297.8,13.9098,-8.7562
2025-03-03,sz.300556,20.46,20.91,20.21,20.46,8542090,176011186.6,8.3029,0.689
2025-03-04,sz.300556,20.38,20.78,20.17,20.7,6391550,131613885.0,6.2125,1.173
2025-03-05,sz.300556,20.66,20.79,20.2,20.72,6872100,140956430.25,6.6796,0.0966
2025-03-06,sz.300556,20.9,21.86,20.9,21.58,12505800,268521117.63,12.1556,4.1506
2025-03-07,sz.300556,21.5,22.22,21.18,21.4,10783324,233637122.46,10.4813,-0.8341
2025-03-10,sz.300556,21.33,21.43,20.85,21.22,6278737,132536778.4,6.1029,-0.8411
2025-03-11,sz.300556,20.8,21.84,20.78,21.44,7447037,158821878.04,7.2385,1.0368
