date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.688616,9.73,1222538,11771366.13,0.6815,0.1029
2025-01-14,sh.688616,10.25,1465221,14790764.32,0.8168,5.3443
2025-01-15,sh.688616,10.1,1789209,18100552.31,0.9975,-1.4634
2025-01-16,sh.688616,10.11,1288944,13048026.9,0.7186,0.099
2025-01-17,sh.688616,10.26,1135056,11589142.61,0.6328,1.4837
2025-01-20,sh.688616,10.45,1378594,14350337.32,0.7685,1.8519
2025-01-21,sh.688616,10.6,1100097,11539580.25,0.6133,1.4354
2025-01-22,sh.688616,10.75,1297580,13817878.48,0.7234,1.4151
2025-01-23,sh.688616,10.73,2672540,28826434.37,1.4899,-0.186
2025-01-24,sh.688616,10.73,2517943,26759249.43,1.4037,0.0
2025-01-27,sh.688616,10.62,1829561,19662214.03,1.0199,-1.0252
2025-02-05,sh.688616,10.74,2017431,21592713.94,1.1247,1.1299
2025-02-06,sh.688616,10.82,2614103,27962485.72,1.4573,0.7449
2025-02-07,sh.688616,10.87,2781410,30286821.12,1.5506,0.4621
2025-02-10,sh.688616,10.9,2100083,22830754.97,1.1708,0.276
2025-02-11,sh.688616,10.84,1676598,18172128.06,0.9347,-0.5505
2025-02-12,sh.688616,10.92,1554983,16911296.95,0.8669,0.738
2025-02-13,sh.688616,10.8,1548951,16777689.5,0.8635,-1.0989
2025-02-14,sh.688616,10.69,1469092,15766036.01,0.819,-1.0185
2025-02-17,sh.688616,10.87,1729225,18729404.57,0.964,1.6838
2025-02-18,sh.688616,10.69,1682782,18156009.73,0.9381,-1.6559
2025-02-19,sh.688616,10.97,2317756,25149368.26,1.2921,2.6193
2025-02-20,sh.688616,11.12,2033451,22456685.56,1.1336,1.3674
2025-02-21,sh.688616,11.14,2465565,27346556.21,1.3745,0.1799
2025-02-24,sh.688616,11.15,1889768,20991002.79,1.0535,0.0898
2025-02-25,sh.688616,11.06,1591695,17645151.8,0.8873,-0.8072
2025-02-26,sh.688616,11.26,2278270,25593320.84,1.2701,1.8083
2025-02-27,sh.688616,11.35,3373984,37988616.52,1.8809,0.7993
2025-02-28,sh.688616,10.95,2642353,29384298.04,1.4731,-3.5242
2025-03-03,sh.688616,11.01,2680842,29753449.55,1.4945,0.5479
2025-03-04,sh.688616,11.18,2077047,23187422.82,1.1579,1.5441
2025-03-05,sh.688616,11.14,2151299,23826513.75,1.1993,-0.3578
2025-03-06,sh.688616,11.3,2814734,31736697.22,1.5692,1.4363
2025-03-07,sh.688616,11.2,2191829,24623015.72,1.2219,-0.885
2025-03-10,sh.688616,11.28,2396377,26966545.71,1.3359,0.7143
2025-03-11,sh.688616,11.38,2504577,28287198.76,1.3963,0.8865
