date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.603350,30.65,1705958,52644680.85,5.8826,-3.0983
2025-01-14,sh.603350,33.72,2372715,77457137.23,8.1818,10.0163
2025-01-15,sh.603350,33.98,4683664,159779347.91,16.1506,0.7711
2025-01-16,sh.603350,33.91,2315101,78956961.51,7.9831,-0.206
2025-01-17,sh.603350,34.09,2096975,71795128.52,7.2309,0.5308
2025-01-20,sh.603350,34.63,2535707,87582574.7,8.7438,1.584
2025-01-21,sh.603350,34.93,2447991,84918645.19,8.4413,0.8663
2025-01-22,sh.603350,34.0,1727153,59246932.38,5.9557,-2.6625
2025-01-23,sh.603350,33.18,2096444,71009171.94,7.2291,-0.8072
2025-01-24,sh.603350,33.27,1691411,56273044.8,5.8325,0.2712
2025-01-27,sh.603350,32.26,1646925,53851667.24,5.6791,-3.0358
2025-02-05,sh.603350,33.16,1762847,58336195.21,6.0788,2.7898
2025-02-06,sh.603350,34.44,2725950,93091676.66,9.3998,3.8601
2025-02-07,sh.603350,34.26,3294348,113109800.63,11.3598,-0.5226
2025-02-10,sh.603350,34.63,2509693,85957592.21,8.6541,1.08
2025-02-11,sh.603350,34.27,1818310,62500748.66,6.27,-1.0396
2025-02-12,sh.603350,34.53,2311657,79779880.64,7.9712,0.7587
2025-02-13,sh.603350,33.69,2230851,75832332.02,7.6926,-2.4327
2025-02-14,sh.603350,33.41,1677795,56274951.35,5.7855,-0.8311
2025-02-17,sh.603350,33.81,1862316,62729580.99,6.4218,1.1972
2025-02-18,sh.603350,33.04,1984703,66268221.04,6.8438,-2.2774
2025-02-19,sh.603350,34.99,5150418,177338938.23,17.7601,5.9019
2025-02-20,sh.603350,34.67,3167971,109356851.04,10.924,-0.9145
2025-02-21,sh.603350,35.5,4848425,171526423.23,16.7187,2.394
2025-02-24,sh.603350,35.58,3880861,137171124.54,13.3823,0.2254
2025-02-25,sh.603350,35.12,2719801,95845408.43,9.3786,-1.2929
2025-02-26,sh.603350,35.64,3583093,128157414.01,12.3555,1.4806
2025-02-27,sh.603350,36.98,6603049,244649534.46,22.7691,3.7598
2025-02-28,sh.603350,34.7,4688023,166697080.59,16.1656,-6.1655
2025-03-03,sh.603350,35.04,2562675,89903333.19,8.8368,0.9798
2025-03-04,sh.603350,36.18,3596695,129784876.45,12.4024,3.2534
2025-03-05,sh.603350,36.46,3384795,123402195.3,11.6717,0.7739
2025-03-06,sh.603350,36.36,3643255,133643790.74,12.5629,-0.2743
2025-03-07,sh.603350,36.5,2880457,105380867.17,9.9326,0.385
2025-03-10,sh.603350,37.31,3414278,126529823.36,11.7734,2.2192
2025-03-11,sh.603350,38.15,4775917,180543760.24,16.4687,2.2514
