date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.600550,7.23,18648102,133672163.58,1.0126,0.1385
2025-01-14,sh.600550,7.51,28685258,212373535.27,1.5577,3.8728
2025-01-15,sh.600550,7.54,41952718,315953792.38,2.2781,0.3995
2025-01-16,sh.600550,7.6,37460716,286418951.16,2.0342,0.7958
2025-01-17,sh.600550,7.58,21376946,161553392.22,1.1608,-0.2632
2025-01-20,sh.600550,7.68,35016683,271622506.88,1.9015,1.3193
2025-01-21,sh.600550,7.64,21385455,162914946.56,1.1613,-0.5208
2025-01-22,sh.600550,7.6,17591702,134034653.14,0.9553,-0.5236
2025-01-23,sh.600550,7.54,32266138,248037255.0,1.7521,-0.7895
2025-01-24,sh.600550,7.6,18379016,139603941.84,0.998,0.7958
2025-01-27,sh.600550,7.43,17695140,133284275.2,0.9609,-2.2368
2025-02-05,sh.600550,7.5,15666869,117535372.87,0.8508,0.9421
2025-02-06,sh.600550,7.68,27354853,208105440.04,1.4854,2.4
2025-02-07,sh.600550,7.79,34219068,266520865.02,1.8582,1.4323
2025-02-10,sh.600550,8.01,49207300,393308426.93,2.6721,2.8241
2025-02-11,sh.600550,7.96,35374270,280600520.15,1.9209,-0.6242
2025-02-12,sh.600550,8.16,55958122,456024603.39,3.0387,2.5126
2025-02-13,sh.600550,8.15,51616691,423545425.39,2.8029,-0.1225
2025-02-14,sh.600550,7.98,34662212,277971817.37,1.8823,-2.0859
2025-02-17,sh.600550,8.05,26659578,213692292.08,1.4477,0.8772
2025-02-18,sh.600550,7.87,28603774,228638298.16,1.5533,-2.236
2025-02-19,sh.600550,7.94,18944056,149672234.54,1.0287,0.8895
2025-02-20,sh.600550,7.91,20680001,163837124.98,1.123,-0.3778
2025-02-21,sh.600550,8.01,28427934,226582660.92,1.5437,1.2642
2025-02-24,sh.600550,7.97,25339255,201110975.16,1.376,-0.4994
2025-02-25,sh.600550,7.9,20788209,165381228.18,1.1289,-0.8783
2025-02-26,sh.600550,7.9,24576647,193121419.38,1.3346,0.0
2025-02-27,sh.600550,7.78,29093438,227298078.79,1.5799,-1.519
2025-02-28,sh.600550,7.55,23577893,179882541.74,1.2803,-2.9563
2025-03-03,sh.600550,7.52,21785094,165617921.07,1.183,-0.3974
2025-03-04,sh.600550,7.72,26074146,199674508.28,1.4159,2.6596
2025-03-05,sh.600550,7.65,20135251,154284214.59,1.0934,-0.9067
2025-03-06,sh.600550,7.74,24292946,187677151.25,1.3192,1.1765
2025-03-07,sh.600550,7.52,29179112,221092844.24,1.5845,-2.8424
2025-03-10,sh.600550,7.54,19121706,143828640.4,1.0384,0.266
2025-03-11,sh.600550,7.5,16171777,120784699.25,0.8782,-0.5305
2025-01-13,sh.600973,4.3,83576222,360844732.89,6.0944,-4.8673
2025-01-14,sh.600973,4.58,80940057,362824727.7,5.9021,6.5116
2025-01-15,sh.600973,4.48,64601298,291308400.45,4.7107,-2.1834
2025-01-16,sh.600973,4.61,103057895,473606125.15,7.515,2.9018
