date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.688429,16.4,16.58,15.94,16.56,2625322,42739965.71,2.2281,0.9756
2025-02-11,sh.688429,16.66,16.72,16.03,16.25,2351020,38133519.03,1.9953,-1.872
2025-02-12,sh.688429,16.3,16.4,15.96,16.39,2415352,39065646.11,2.0499,0.8615
2025-02-13,sh.688429,16.35,16.58,16.11,16.11,2181898,35598916.68,1.8518,-1.7084
2025-02-14,sh.688429,16.08,16.65,16.04,16.15,2517463,41041719.79,2.1366,0.2483
2025-02-17,sh.688429,16.07,17.06,16.06,16.78,3567536,59422324.36,3.0278,3.9009
2025-02-18,sh.688429,16.8,17.39,16.2,16.26,3915827,66059591.11,3.3234,-3.0989
2025-02-19,sh.688429,16.35,16.87,16.15,16.69,3462295,57668449.38,2.9385,2.6445
2025-02-20,sh.688429,16.76,16.84,16.18,16.6,2718317,44850074.05,2.307,-0.5392
2025-02-21,sh.688429,16.6,16.75,16.33,16.6,2479286,41041660.84,2.1042,0.0
2025-02-24,sh.688429,16.39,16.61,16.2,16.36,2680989,43922660.08,2.2754,-1.4458
2025-02-25,sh.688429,16.23,17.37,16.17,16.96,4733194,79657548.94,4.0171,3.6675
2025-02-26,sh.688429,16.86,17.78,16.86,17.64,5379535,93229671.17,4.5656,4.0094
2025-02-27,sh.688429,17.48,17.7,16.92,17.16,3641167,62828794.04,3.0903,-2.7211
2025-02-28,sh.688429,17.12,17.21,16.13,16.29,3617568,60105733.3,3.0702,-5.0699
2025-03-03,sh.688429,16.3,16.9,16.21,16.38,2637026,43783090.61,2.238,0.5525
2025-03-04,sh.688429,16.2,16.45,16.08,16.36,1548755,25208813.99,1.3144,-0.1221
2025-03-05,sh.688429,16.36,16.36,15.48,15.85,2492951,39287291.43,2.1158,-3.1174
2025-03-06,sh.688429,15.9,16.57,15.61,16.25,2481714,40021505.5,2.1062,2.5237
2025-03-07,sh.688429,16.24,16.24,15.66,15.82,2221987,35101285.72,1.8858,-2.6462
2025-03-10,sh.688429,15.82,16.36,15.7,16.28,1912243,30869974.31,1.6229,2.9077
2025-03-11,sh.688429,16.08,16.21,15.77,16.21,1693004,27018854.79,1.4369,-0.43
