date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.601179,6.9,29358914,203777702.15,0.5728,-1.7094
2025-01-14,sh.601179,7.26,49631580,353959594.06,0.9683,5.2174
2025-01-15,sh.601179,7.15,27805045,199264135.18,0.5424,-1.5152
2025-01-16,sh.601179,7.19,30065123,216917210.23,0.5865,0.5594
2025-01-17,sh.601179,7.27,26388005,190975918.35,0.5148,1.1127
2025-01-20,sh.601179,7.34,25919801,190932289.33,0.5057,0.9629
2025-01-21,sh.601179,7.28,21074432,153663085.46,0.4111,-0.8174
2025-01-22,sh.601179,7.35,25126409,184367493.58,0.4902,0.9615
2025-01-23,sh.601179,7.3,27144746,200084877.32,0.5296,-0.2732
2025-01-24,sh.601179,7.39,24792741,183488021.91,0.4837,1.2329
2025-01-27,sh.601179,7.28,21242315,155867482.42,0.4144,-1.4885
2025-02-05,sh.601179,7.18,34467259,246932152.25,0.6724,-1.3736
2025-02-06,sh.601179,7.16,38614420,274634620.92,0.7533,-0.2786
2025-02-07,sh.601179,7.23,33946900,245102866.45,0.6623,0.9777
2025-02-10,sh.601179,7.14,41238240,295108463.6,0.8045,-1.2448
2025-02-11,sh.601179,7.11,30779100,218858188.0,0.6005,-0.4202
2025-02-12,sh.601179,7.22,37304473,268327990.87,0.7278,1.5471
2025-02-13,sh.601179,6.91,73789995,513932300.85,1.4396,-4.2936
2025-02-14,sh.601179,6.98,43433811,302475779.67,0.8473,1.013
2025-02-17,sh.601179,7.02,42555157,297613626.41,0.8302,0.5731
2025-02-18,sh.601179,6.9,38254359,266645234.69,0.7463,-1.7094
2025-02-19,sh.601179,6.93,34607200,239463170.0,0.6751,0.4348
2025-02-20,sh.601179,6.81,46432567,316699708.68,0.9058,-1.7316
2025-02-21,sh.601179,7.14,107023852,756668701.58,2.0879,4.8458
2025-02-24,sh.601179,7.08,61897991,440699114.45,1.2076,-0.8403
2025-02-25,sh.601179,6.86,64558348,445123401.54,1.2595,-3.1073
2025-02-26,sh.601179,6.9,40667482,280944593.78,0.7934,0.5831
2025-02-27,sh.601179,6.84,43412200,296912865.0,0.8469,-0.8696
2025-02-28,sh.601179,6.75,45366408,309788409.33,0.885,-1.3158
2025-03-03,sh.601179,6.73,40114955,271907842.15,0.7826,-0.2963
2025-03-04,sh.601179,6.73,25332379,170517732.81,0.4942,0.0
2025-03-05,sh.601179,6.68,31256919,208719540.73,0.6098,-0.7429
2025-03-06,sh.601179,6.68,53796098,358465003.49,1.0495,0.0
2025-03-07,sh.601179,6.6,51097884,337914486.55,0.9969,-1.1976
2025-03-10,sh.601179,6.57,53319157,348900770.77,1.0402,-0.4545
2025-03-11,sh.601179,6.58,38943551,255064146.58,0.7597,0.1522
