date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.600875,14.12,16146892,228440297.34,0.7979,-1.8763
2025-01-14,sh.600875,14.69,18369196,265975361.04,0.9078,4.0368
2025-01-15,sh.600875,14.53,10423369,151789377.88,0.5151,-1.0892
2025-01-16,sh.600875,14.52,11519006,167758052.51,0.5692,-0.0688
2025-01-17,sh.600875,14.66,11425100,167136894.0,0.5646,0.9642
2025-01-20,sh.600875,14.67,14191257,210036752.05,0.7013,0.0682
2025-01-21,sh.600875,14.45,14021833,203548900.82,0.6929,-1.4997
2025-01-22,sh.600875,14.47,13187686,190042271.26,0.6517,0.1384
2025-01-23,sh.600875,14.71,20642872,304171267.93,1.0201,1.6586
2025-01-24,sh.600875,15.07,18110451,270252514.92,0.895,2.4473
2025-01-27,sh.600875,14.92,10112828,151729131.74,0.4997,-0.9954
2025-02-05,sh.600875,14.72,17571467,259709664.11,0.8683,-1.3405
2025-02-06,sh.600875,14.86,13120280,193872430.79,0.6484,0.9511
2025-02-07,sh.600875,14.95,17996029,268234175.46,0.8893,0.6057
2025-02-10,sh.600875,15.01,16609542,248836733.35,0.8208,0.4013
2025-02-11,sh.600875,14.91,12864384,192135697.85,0.6357,-0.6662
2025-02-12,sh.600875,15.68,36389574,562861285.75,1.7983,5.1643
2025-02-13,sh.600875,15.27,21555909,331662105.8,1.0652,-2.6148
2025-02-14,sh.600875,15.32,15126062,231035185.81,0.7475,0.3274
2025-02-17,sh.600875,14.99,38080047,570650816.47,1.8818,-2.154
2025-02-18,sh.600875,14.81,18516837,276809656.71,0.9151,-1.2008
2025-02-19,sh.600875,14.93,13219769,196684563.63,0.6533,0.8103
2025-02-20,sh.600875,14.75,20087834,295640029.2,0.9927,-1.2056
2025-02-21,sh.600875,14.99,23245583,347205070.14,1.1487,1.6271
2025-02-24,sh.600875,14.9,17041525,253386889.62,0.8421,-0.6004
2025-02-25,sh.600875,14.73,16480770,243442026.28,0.8144,-1.1409
2025-02-26,sh.600875,14.9,16519563,245330595.24,0.8164,1.1541
2025-02-27,sh.600875,14.91,16099353,239331507.76,0.7956,0.0671
2025-02-28,sh.600875,14.61,18922620,279290696.48,0.9351,-2.0121
2025-03-03,sh.600875,14.87,26951263,401814381.44,1.3319,1.7796
2025-03-04,sh.600875,14.97,13828734,206509421.06,0.6834,0.6725
2025-03-05,sh.600875,14.97,11362047,169924747.59,0.5615,0.0
2025-03-06,sh.600875,15.16,24047979,362906898.89,1.1884,1.2692
2025-03-07,sh.600875,14.96,15824013,237082257.57,0.782,-1.3193
2025-03-10,sh.600875,14.94,13947219,207536512.18,0.6892,-0.1337
2025-03-11,sh.600875,14.88,13171389,195159167.7,0.6509,-0.4016
