date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sh.601865,20.3,21.92,20.3,21.22,40830358,871790593.66,2.1489,2.9597
2025-02-26,sh.601865,21.64,22.3,21.22,22.08,40002169,869239423.35,2.1053,4.0528
2025-02-27,sh.601865,22.21,22.3,21.32,21.81,27059561,585073007.81,1.4241,-1.2228
2025-02-28,sh.601865,21.63,22.13,21.4,21.73,23157665,505652188.86,1.2188,-0.3668
2025-03-03,sh.601865,21.63,22.61,21.59,21.87,24258348,537473312.83,1.2767,0.6443
2025-03-04,sh.601865,21.82,21.94,21.22,21.58,19401300,418981191.88,1.0211,-1.326
2025-03-05,sh.601865,21.41,21.65,20.6,20.98,20820930,435969436.58,1.0958,-2.7804
2025-03-06,sh.601865,21.0,21.2,20.78,21.09,22471124,471055830.98,1.1827,0.5243
2025-03-07,sh.601865,20.87,21.08,20.26,20.62,24986011,515201571.81,1.315,-2.2285
2025-03-10,sh.601865,20.59,20.98,20.57,20.91,17314639,360208422.48,0.9113,1.4064
2025-03-11,sh.601865,20.58,20.89,20.35,20.78,15302395,315238846.53,0.8054,-0.6217
