date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sz.002049,64.3,65.93,64.08,64.74,20720675,1344581237.16,2.4392,-0.8576
2025-02-26,sz.002049,64.83,66.36,63.84,65.95,30154697,1968001162.47,3.5498,1.869
2025-02-27,sz.002049,66.31,66.5,63.56,64.83,27329356,1771094468.03,3.2172,-1.6983
2025-02-28,sz.002049,64.22,64.45,61.58,61.65,28188067,1769324719.66,3.3183,-4.9051
2025-03-03,sz.002049,61.67,63.11,61.14,61.8,16303823,1013504563.35,1.9193,0.2433
2025-03-04,sz.002049,61.39,67.98,61.28,67.98,51056248,3341970943.49,6.0103,10.0
2025-03-05,sz.002049,70.06,70.88,68.2,68.7,91637614,6379281154.4,10.7876,1.0591
2025-03-06,sz.002049,69.26,70.5,68.65,69.97,57610466,4015201183.31,6.7819,1.8486
2025-03-07,sz.002049,69.5,72.23,69.18,69.58,61109398,4309941623.94,7.1938,-0.5574
2025-03-10,sz.002049,69.82,71.28,69.25,70.57,42963971,3018687971.03,5.0577,1.4228
2025-03-11,sz.002049,69.11,73.0,68.88,71.58,46231425,3279227220.43,5.4424,1.4312
