date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.002279,7.13,7.44,7.03,7.44,94053597,682899664.98,11.9096,6.1341
2025-02-11,sz.002279,7.3,7.39,7.12,7.22,74515326,538248384.73,9.4356,-2.957
2025-02-12,sz.002279,7.22,7.35,7.16,7.27,62026836,451071410.24,7.8542,0.6925
2025-02-13,sz.002279,7.26,7.68,7.08,7.5,112133166,828142480.21,14.199,3.1637
2025-02-14,sz.002279,7.5,7.99,7.28,7.77,127372170,971009016.77,16.1286,3.6
2025-02-17,sz.002279,7.76,7.8,7.51,7.58,86753048,661659534.68,10.9852,-2.4453
2025-02-18,sz.002279,7.79,7.87,7.22,7.25,92209459,697199926.78,11.6761,-4.3536
2025-02-19,sz.002279,7.31,7.45,7.19,7.43,66398159,488589602.33,8.4077,2.4828
2025-02-20,sz.002279,7.33,7.48,7.32,7.36,49611654,366226375.17,6.2821,-0.9421
2025-02-21,sz.002279,7.4,7.69,7.22,7.59,74056873,554610569.36,9.3775,3.125
2025-02-24,sz.002279,7.64,7.67,7.4,7.5,57922082,436335054.56,7.3344,-1.1858
2025-02-25,sz.002279,7.3,7.77,7.24,7.51,58965265,443367478.15,7.4665,0.1333
2025-02-26,sz.002279,7.52,7.77,7.4,7.71,86901468,665371323.13,11.004,2.6631
2025-02-27,sz.002279,7.66,7.83,7.41,7.55,67456554,513608446.1,8.5418,-2.0752
2025-02-28,sz.002279,7.46,7.51,6.99,7.0,57975627,419177885.2,7.3412,-7.2848
2025-03-03,sz.002279,7.1,7.38,7.03,7.22,58210490,422450334.2,7.371,3.1429
2025-03-04,sz.002279,7.04,7.94,7.04,7.94,57109326,445889118.82,7.2315,9.9723
2025-03-05,sz.002279,7.8,7.8,7.5,7.65,114877343,876728470.56,14.5465,-3.6524
2025-03-06,sz.002279,7.75,8.12,7.65,8.0,155462808,1228559715.74,19.6856,4.5752
2025-03-07,sz.002279,8.16,8.8,7.78,7.81,193507133,1598843176.39,24.503,-2.375
2025-03-10,sz.002279,7.87,7.98,7.64,7.79,91574744,714857294.65,11.5957,-0.2561
2025-03-11,sz.002279,7.6,7.66,7.4,7.52,85702821,644226416.42,10.8522,-3.466
