date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.300469,28.23,28.23,27.25,27.99,12952956,361029151.94,5.2181,-0.8502
2025-02-11,sz.300469,28.01,29.63,27.69,28.88,20083516,580049490.6,8.0906,3.1797
2025-02-12,sz.300469,29.5,30.22,28.19,28.68,20478376,596576145.72,8.2497,-0.6925
2025-02-13,sz.300469,28.72,29.25,26.91,27.24,19496706,547254234.12,7.8542,-5.0209
2025-02-14,sz.300469,27.34,28.98,27.2,28.4,17925785,505291448.49,7.2214,4.2584
2025-02-17,sz.300469,28.84,29.99,28.52,29.87,22618953,660086109.99,9.112,5.1761
2025-02-18,sz.300469,29.45,29.45,28.3,28.78,15765932,453360192.35,6.3513,-3.6491
2025-02-19,sz.300469,28.88,29.33,28.55,28.92,10782729,312163108.3,4.3438,0.4864
2025-02-20,sz.300469,28.93,29.5,27.89,28.74,12331533,354015906.87,4.9677,-0.6224
2025-02-21,sz.300469,28.74,30.55,28.74,29.65,21903355,651989733.82,8.8237,3.1663
2025-02-24,sz.300469,29.79,29.95,28.68,29.5,14721759,431356441.18,5.9306,-0.5059
2025-02-25,sz.300469,28.91,29.4,28.31,28.75,12845357,371230107.23,5.1747,-2.5424
2025-02-26,sz.300469,28.66,30.58,28.58,30.4,22552861,678517708.57,9.0854,5.7391
2025-02-27,sz.300469,30.4,32.5,29.31,31.95,27060699,830224423.87,10.9013,5.0987
2025-02-28,sz.300469,31.42,31.75,29.62,30.19,17650721,543734515.8,7.1106,-5.5086
2025-03-03,sz.300469,29.79,30.58,28.38,28.98,15466103,456001875.79,6.2305,-4.0079
2025-03-04,sz.300469,28.4,29.1,28.0,29.01,8104800,232333709.76,3.265,0.1035
2025-03-05,sz.300469,28.77,30.26,28.6,30.04,10919593,323854628.39,4.3989,3.5505
2025-03-06,sz.300469,30.32,31.3,30.02,30.43,13888124,426689068.58,5.5948,1.2983
2025-03-07,sz.300469,30.68,36.44,30.43,33.8,29602159,996885395.86,11.9252,11.0746
2025-03-10,sz.300469,33.19,35.8,33.19,34.95,20482362,708996551.58,8.2513,3.4024
2025-03-11,sz.300469,35.02,36.66,34.51,36.12,20936430,742923928.68,8.4342,3.3476
