date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.301318,34.68,37.06,34.0,36.94,13090841,465935640.33,22.3723,5.3322
2025-02-11,sz.301318,36.24,36.24,35.13,35.52,8398861,298115587.48,14.3537,-3.8441
2025-02-12,sz.301318,35.18,35.93,35.1,35.45,5592473,198365452.9,9.5575,-0.1971
2025-02-13,sz.301318,35.22,35.44,34.39,34.61,4700450,163766116.9,8.0331,-2.3695
2025-02-14,sz.301318,34.21,35.17,34.21,34.59,3815400,132509108.6,6.5205,-0.0578
2025-02-17,sz.301318,34.85,35.59,34.32,34.86,4893570,171126073.27,8.3631,0.7806
2025-02-18,sz.301318,34.56,34.84,32.99,33.16,4137490,139956251.84,7.071,-4.8766
2025-02-19,sz.301318,33.29,34.09,33.21,34.05,3090576,104561080.21,5.2818,2.684
2025-02-20,sz.301318,33.91,34.66,33.9,34.33,2747600,94280877.85,4.6957,0.8223
2025-02-21,sz.301318,34.36,35.13,34.04,35.05,4287857,148658125.55,7.328,2.0973
2025-02-24,sz.301318,34.99,35.31,34.23,34.83,3616093,125887456.15,6.1799,-0.6277
2025-02-25,sz.301318,34.34,35.09,34.0,34.5,3044613,105313462.09,5.2032,-0.9475
2025-02-26,sz.301318,34.52,35.2,34.2,34.59,3412635,118245165.2,5.8322,0.2609
2025-02-27,sz.301318,34.59,34.7,33.0,33.72,3784270,127901505.7,6.4673,-2.5152
2025-02-28,sz.301318,33.61,33.72,31.37,31.5,3330511,108017251.16,5.6918,-6.5836
2025-03-03,sz.301318,31.67,32.49,31.33,31.5,2584360,82488258.5,4.4167,0.0
2025-03-04,sz.301318,31.37,32.44,31.33,32.3,2098787,67263676.49,3.5868,2.5397
2025-03-05,sz.301318,32.3,32.74,31.8,32.54,1885705,60855277.7,3.2227,0.743
2025-03-06,sz.301318,32.54,33.95,32.41,33.48,2961294,98614585.28,5.0609,2.8888
2025-03-07,sz.301318,33.81,35.18,33.51,34.78,6762850,234003889.42,11.5577,3.8829
2025-03-10,sz.301318,34.48,34.48,33.28,33.83,3966205,133858081.2,6.7782,-2.7315
2025-03-11,sz.301318,33.21,33.62,32.95,33.39,2619381,87189726.69,4.4765,-1.3006
