date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.600410,9.78,10.34,9.59,10.03,339466088,3362260464.88,30.9592,4.6973
2025-02-11,sh.600410,9.7,9.97,9.5,9.56,239139842,2313469163.05,21.8095,-4.6859
2025-02-12,sh.600410,9.3,10.14,9.21,9.83,248138103,2407464495.52,22.6301,2.8243
2025-02-13,sh.600410,9.68,9.69,9.33,9.34,198452177,1885195497.82,18.0988,-4.9847
2025-02-14,sh.600410,9.44,9.82,9.43,9.51,208817661,2016793808.05,19.0441,1.8201
2025-02-17,sh.600410,9.69,10.33,9.53,9.8,247385980,2448256416.13,22.5615,3.0494
2025-02-18,sh.600410,9.75,10.78,9.7,10.78,266009974,2815143078.83,24.26,10.0
2025-02-19,sh.600410,10.97,11.2,10.3,10.88,426653319,4583251521.75,38.9107,0.9276
2025-02-20,sh.600410,10.5,10.66,10.38,10.58,231702688,2432290190.86,21.1312,-2.7574
2025-02-21,sh.600410,10.7,10.87,10.31,10.59,217896041,2311779700.09,19.8721,0.0945
2025-02-24,sh.600410,10.68,11.24,10.4,10.6,206205647,2225176589.57,18.8059,0.0944
2025-02-25,sh.600410,10.23,10.88,9.83,10.46,205159253,2111410188.86,18.7105,-1.3208
2025-02-26,sh.600410,10.47,10.47,10.06,10.15,142245179,1448091796.53,12.9727,-2.9637
2025-02-27,sh.600410,10.12,10.23,9.5,9.62,145711070,1429366896.64,13.2888,-5.2217
2025-02-28,sh.600410,9.52,9.52,8.86,8.96,130818431,1197728884.86,11.9306,-6.8607
2025-03-03,sh.600410,8.9,9.07,8.66,8.87,88932956,790607174.04,8.1107,-1.0045
2025-03-04,sh.600410,8.75,9.13,8.7,9.07,78462356,707049851.0,7.1557,2.2548
2025-03-05,sh.600410,9.08,9.44,9.04,9.4,106995068,991646591.53,9.7579,3.6384
2025-03-06,sh.600410,9.48,9.86,9.4,9.61,128818079,1240458410.59,11.7482,2.234
2025-03-07,sh.600410,9.66,10.56,9.64,9.78,200466163,2016564032.54,18.2825,1.769
2025-03-10,sh.600410,9.6,9.87,9.45,9.57,95241222,914069537.24,8.686,-2.1472
2025-03-11,sh.600410,9.35,9.5,9.23,9.4,86471641,808981688.38,7.8862,-1.7764
