date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.300520,25.11,26.19,25.11,26.19,29150992,753443265.78,10.5097,3.6817
2025-02-11,sz.300520,26.17,26.2,25.41,25.62,18818560,483241299.4,6.7846,-2.1764
2025-02-12,sz.300520,25.33,25.99,25.32,25.69,19138520,491767320.0,6.8999,0.2732
2025-02-13,sz.300520,26.12,26.3,25.3,25.61,22933858,592131149.36,8.2682,-0.3114
2025-02-14,sz.300520,25.59,27.56,25.09,26.93,40170402,1062138155.29,14.4825,5.1542
2025-02-17,sz.300520,27.22,28.05,26.8,27.33,35740397,978802841.67,12.8853,1.4853
2025-02-18,sz.300520,27.09,27.49,25.5,25.73,26737307,706536339.69,9.6395,-5.8544
2025-02-19,sz.300520,25.61,26.33,25.51,26.23,17812260,464729942.2,6.4218,1.9433
2025-02-20,sz.300520,27.21,27.28,26.33,26.65,23787555,636721231.77,8.576,1.6012
2025-02-21,sz.300520,26.8,27.98,26.3,27.85,38697683,1061756138.85,13.9515,4.5028
2025-02-24,sz.300520,27.98,28.18,26.95,27.41,28011074,772526085.73,10.0987,-1.5799
2025-02-25,sz.300520,26.7,28.32,26.52,27.63,29144902,805185468.88,10.5075,0.8026
2025-02-26,sz.300520,27.65,27.9,27.1,27.66,20178748,554729609.0,7.275,0.1086
2025-02-27,sz.300520,27.7,28.06,26.27,26.88,23162705,625892763.48,8.3508,-2.82
2025-02-28,sz.300520,26.53,26.74,24.8,24.84,23242585,594969896.55,8.3796,-7.5893
2025-03-03,sz.300520,25.15,25.95,24.56,25.55,18159822,462820326.95,6.5471,2.8583
2025-03-04,sz.300520,25.55,27.26,25.31,26.57,20832768,553565615.15,7.5108,3.9922
2025-03-05,sz.300520,26.99,28.63,26.77,28.0,44673293,1243099807.94,16.1059,5.382
2025-03-06,sz.300520,28.0,28.49,27.46,28.38,40557119,1137806632.49,14.6219,1.3571
2025-03-07,sz.300520,28.01,28.26,27.1,27.43,27133018,751084754.1,9.7822,-3.3474
2025-03-10,sz.300520,27.5,27.52,26.59,27.05,16619353,448217455.28,5.9917,-1.3853
2025-03-11,sz.300520,26.4,26.92,26.19,26.64,13462688,357392686.34,4.8536,-1.5157
