date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603106,9.42,9.58,9.3,9.47,60330506,568892557.19,11.5904,-1.7635
2025-02-11,sh.603106,9.4,10.14,9.4,9.77,66068165,641798590.92,12.6927,3.1679
2025-02-12,sh.603106,9.5,9.93,9.5,9.85,45782407,446061030.8,8.7955,0.8188
2025-02-13,sh.603106,9.87,10.48,9.81,10.02,57778295,584602184.2,11.1001,1.7259
2025-02-14,sh.603106,9.8,9.97,9.46,9.58,38602710,371156782.3,7.4162,-4.3912
2025-02-17,sh.603106,9.58,9.76,9.51,9.6,28221057,271911661.67,5.4217,0.2088
2025-02-18,sh.603106,9.51,9.58,9.05,9.07,25884181,240751424.2,4.9728,-5.5208
2025-02-19,sh.603106,9.1,9.23,9.1,9.23,17496637,160522472.95,3.3614,1.7641
2025-02-20,sh.603106,9.23,9.84,9.18,9.41,27752680,262675402.02,5.3317,1.9502
2025-02-21,sh.603106,9.34,9.55,9.13,9.52,26898731,252794176.91,5.1677,1.169
2025-02-24,sh.603106,9.44,9.49,9.25,9.43,19275668,180811604.06,3.7032,-0.9454
2025-02-25,sh.603106,9.31,9.47,9.2,9.24,16525712,154045166.36,3.1748,-2.0148
2025-02-26,sh.603106,9.24,9.47,9.12,9.47,21842628,202981709.52,4.1963,2.4892
2025-02-27,sh.603106,9.38,9.71,9.17,9.39,23784348,224099513.84,4.5693,-0.8448
2025-02-28,sh.603106,9.18,9.47,8.73,8.81,22983972,209790307.1,4.4156,-6.1768
2025-03-03,sh.603106,8.88,8.96,8.54,8.66,16369242,142844692.64,3.1448,-1.7026
2025-03-04,sh.603106,8.51,8.85,8.51,8.83,14162512,123681770.61,2.7208,1.963
2025-03-05,sh.603106,8.83,9.22,8.6,9.0,20549328,183054629.7,3.9478,1.9253
2025-03-06,sh.603106,9.05,9.31,8.94,9.26,23302696,214058247.67,4.4768,2.8889
2025-03-07,sh.603106,9.17,9.22,8.96,9.0,15744983,143342869.82,3.0249,-2.8078
2025-03-10,sh.603106,8.99,9.03,8.86,8.96,8956846,80073698.24,1.7207,-0.4444
2025-03-11,sh.603106,8.87,8.98,8.81,8.97,8611439,76666739.83,1.6544,0.1116
