date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sh.603887,17.89,18.74,17.8,18.28,66197440,1213321414.56,11.1204,-2.1413
2025-02-26,sh.603887,18.25,19.58,18.1,18.83,77470341,1458258644.02,13.0141,3.0088
2025-02-27,sh.603887,18.8,19.88,18.3,19.01,86619441,1659056226.12,14.5511,0.9559
2025-02-28,sh.603887,19.1,20.91,17.88,20.15,145739042,2876313720.59,24.4825,5.9968
2025-03-03,sh.603887,20.98,21.8,18.14,18.37,133736466,2675795905.89,22.4662,-8.8337
2025-03-04,sh.603887,17.37,20.21,17.27,20.21,104779484,2042313568.76,17.6017,10.0163
2025-03-05,sh.603887,21.22,21.28,19.6,20.45,148945168,3040103612.37,25.0211,1.1875
2025-03-06,sh.603887,20.7,21.33,20.4,20.66,113088760,2350558291.32,18.9976,1.0269
2025-03-07,sh.603887,20.3,22.33,20.3,20.88,114896366,2449627610.69,19.3012,1.0649
2025-03-10,sh.603887,22.0,22.97,21.22,22.45,153275454,3422550594.63,25.7485,7.5192
2025-03-11,sh.603887,21.5,24.2,21.2,23.3,136722513,3091427942.49,22.9678,3.7862
