date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.600405,5.11,54789421,282444971.41,9.9027,-6.7518
2025-01-14,sh.600405,5.46,50137503,268889595.05,9.0619,6.8493
2025-01-15,sh.600405,5.3,33780539,179509614.78,6.1056,-2.9304
2025-01-16,sh.600405,5.26,29905518,158595194.22,5.4052,-0.7547
2025-01-17,sh.600405,5.32,33882882,177642135.17,6.1241,1.1407
2025-01-20,sh.600405,5.3,34732561,183061927.09,6.2776,-0.3759
2025-01-21,sh.600405,5.14,29207321,151127829.33,5.279,-3.0189
2025-01-22,sh.600405,5.13,19149078,98314000.42,3.461,-0.1946
2025-01-23,sh.600405,4.98,27323652,139839699.93,4.9385,-2.924
2025-01-24,sh.600405,4.88,24505982,119798026.23,4.4293,-2.008
2025-01-27,sh.600405,4.69,20991803,101226551.86,3.7941,-3.8934
2025-02-05,sh.600405,4.86,17061526,82135832.78,3.0837,3.6247
2025-02-06,sh.600405,4.95,14892932,73148847.01,2.6918,1.8519
2025-02-07,sh.600405,5.05,24894166,125540418.06,4.4994,2.0202
2025-02-10,sh.600405,5.14,18992205,97022004.57,3.4327,1.7822
2025-02-11,sh.600405,5.05,17027748,86243430.29,3.0776,-1.751
2025-02-12,sh.600405,5.56,44601404,241371047.99,8.0613,10.099
2025-02-13,sh.600405,5.59,95427489,547273744.23,17.2477,0.5396
2025-02-14,sh.600405,5.43,45605734,249040276.9,8.2429,-2.8623
2025-02-17,sh.600405,5.78,63444911,361766949.33,11.4671,6.4457
2025-02-18,sh.600405,5.45,46256317,256978896.95,8.3604,-5.7093
2025-02-19,sh.600405,5.54,33797444,184491355.25,6.1086,1.6514
2025-02-20,sh.600405,5.43,28390624,153765308.3,5.1314,-1.9856
2025-02-21,sh.600405,5.65,61972633,350348482.39,11.201,4.0516
2025-02-24,sh.600405,5.8,118778064,710041726.85,21.4682,2.6549
2025-02-25,sh.600405,5.65,68368089,387255669.04,12.357,-2.5862
2025-02-26,sh.600405,5.64,42249846,237551367.34,7.6363,-0.177
2025-02-27,sh.600405,5.55,36138978,200724038.67,6.5318,-1.5957
2025-02-28,sh.600405,5.67,73697279,418701470.91,13.3202,2.1622
2025-03-03,sh.600405,5.81,71321687,415385502.78,12.8908,2.4691
2025-03-04,sh.600405,5.82,41672607,236659059.59,7.532,0.1721
2025-03-05,sh.600405,5.71,34201697,194504522.54,6.1817,-1.89
2025-03-06,sh.600405,5.94,89418086,533939455.91,16.1616,4.028
2025-03-07,sh.600405,5.88,60049411,352679064.54,10.8534,-1.0101
2025-03-10,sh.600405,5.83,34340050,198686184.2,6.2067,-0.8503
2025-03-11,sh.600405,5.87,41392409,242952616.58,7.4813,0.6861
