date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.603212,9.49,4340700,40903206.0,0.9922,0.2112
2025-01-14,sh.603212,9.84,7641000,74100382.0,1.7466,3.6881
2025-01-15,sh.603212,10.82,11726052,122139725.49,2.6803,9.9593
2025-01-16,sh.603212,11.12,31389510,343569688.34,7.1749,2.7726
2025-01-17,sh.603212,10.69,17792009,189887890.49,4.0668,-3.8669
2025-01-20,sh.603212,10.68,12767014,136520439.08,2.9182,-0.0935
2025-01-21,sh.603212,10.58,9027900,95197158.07,2.0636,-0.9363
2025-01-22,sh.603212,10.52,7269593,76450235.43,1.6617,-0.5671
2025-01-23,sh.603212,10.33,9293893,97678256.29,2.1244,-1.8061
2025-01-24,sh.603212,10.48,7921900,82676648.0,1.8108,1.4521
2025-01-27,sh.603212,10.13,6367900,65705151.0,1.4556,-3.3397
2025-02-05,sh.603212,10.19,6146900,62519066.0,1.405,0.5923
2025-02-06,sh.603212,10.58,8928774,92963155.12,2.0409,3.8273
2025-02-07,sh.603212,10.78,14883622,160293291.6,3.402,1.8904
2025-02-10,sh.603212,10.8,9666846,103517858.68,2.2096,0.1855
2025-02-11,sh.603212,10.66,6196900,65931262.0,1.4165,-1.2963
2025-02-12,sh.603212,10.7,6666500,71030866.0,1.5238,0.3752
2025-02-13,sh.603212,10.6,8816700,94503330.0,2.0153,-0.9346
2025-02-14,sh.603212,10.75,7737500,83172413.0,1.7686,1.4151
2025-02-17,sh.603212,10.77,7313900,78790858.0,1.6718,0.186
2025-02-18,sh.603212,10.52,12644493,136207565.12,2.8902,-2.3213
2025-02-19,sh.603212,10.84,11166412,119860627.91,2.5524,3.0418
2025-02-20,sh.603212,10.81,7225964,77773828.2,1.6517,-0.2768
2025-02-21,sh.603212,10.75,8982464,96389854.72,2.0532,-0.555
2025-02-24,sh.603212,10.92,11159500,120684435.0,2.5508,1.5814
2025-02-25,sh.603212,10.96,11316300,124148253.0,2.5866,0.3663
2025-02-26,sh.603212,11.26,14578000,162230914.0,3.3322,2.7372
2025-02-27,sh.603212,10.94,16622600,181355471.45,3.7995,-2.8419
2025-02-28,sh.603212,10.67,13032050,142148399.0,2.9788,-2.468
2025-03-03,sh.603212,10.95,16595700,183302050.38,3.7934,2.6242
2025-03-04,sh.603212,10.86,8161400,88147409.0,1.8655,-0.8219
2025-03-05,sh.603212,10.56,10644600,112751081.0,2.4331,-2.7624
2025-03-06,sh.603212,10.7,9414150,100278085.0,2.1519,1.3258
2025-03-07,sh.603212,10.62,10077827,106354422.23,2.3036,-0.7477
2025-03-10,sh.603212,10.95,15969127,174196970.3,3.6502,3.1073
2025-03-11,sh.603212,10.98,11541900,125602420.0,2.6382,0.274
2025-01-13,sh.603344,23.22,5600337,128340391.77,11.5156,4.5946
2025-01-14,sh.603344,23.72,3318782,78010505.02,6.8242,2.1533
2025-01-15,sh.603344,23.15,2255182,52517586.3,4.6372,-2.403
2025-01-16,sh.603344,23.4,2462287,57436797.95,5.063,1.0799
2025-01-17,sh.603344,23.42,1479200,34654029.0,3.0416,0.0855
2025-01-20,sh.603344,23.47,1788065,42146080.77,3.6767,0.2135
2025-01-21,sh.603344,23.97,3350954,80033795.41,6.8903,2.1304
2025-01-22,sh.603344,23.98,3326700,80484990.85,6.8405,0.0417
2025-01-23,sh.603344,23.79,2586311,62478671.7,5.318,-0.7923
2025-01-24,sh.603344,23.65,2067579,48915163.23,4.2514,-0.5885
2025-01-27,sh.603344,22.9,1742341,40568093.21,3.5826,-3.1712
2025-02-05,sh.603344,23.93,3126832,74110340.09,6.4295,4.4978
2025-02-06,sh.603344,24.2,2719563,65523831.04,5.592,1.1283
2025-02-07,sh.603344,24.31,3723417,90636023.93,7.6562,0.4545
2025-02-10,sh.603344,24.59,3791527,92392718.84,7.7962,1.1518
2025-02-11,sh.603344,24.87,3688500,91163566.92,7.5844,1.1387
2025-02-12,sh.603344,24.71,2667517,65810205.28,5.485,-0.6433
2025-02-13,sh.603344,24.14,2582800,63126943.1,5.3108,-2.3068
2025-02-14,sh.603344,24.14,1764254,42745709.8,3.6277,0.0
2025-02-17,sh.603344,24.98,3823100,94375035.04,7.8612,3.4797
2025-02-18,sh.603344,25.02,5048952,126194947.77,10.3818,0.1601
2025-02-19,sh.603344,26.34,11370449,296850187.31,23.3802,5.2758
2025-02-20,sh.603344,25.52,6467886,166010704.44,13.2994,-3.1131
2025-02-21,sh.603344,25.52,4397149,111630626.14,9.0415,0.0
2025-02-24,sh.603344,25.18,4311707,108524203.06,8.8659,-1.3323
2025-02-25,sh.603344,25.29,3953680,100520970.0,8.1297,0.4369
2025-02-26,sh.603344,25.74,9333228,243929525.33,19.1912,1.7794
2025-02-27,sh.603344,25.68,6277281,159196161.4,12.9075,-0.2331
2025-02-28,sh.603344,24.28,4142100,102724785.98,8.5171,-5.4517
2025-03-03,sh.603344,24.7,8106919,203033642.88,16.6697,1.7298
2025-03-04,sh.603344,24.82,3188149,79158179.5,6.5556,0.4858
2025-03-05,sh.603344,24.93,3319421,82148047.37,6.8255,0.4432
2025-03-06,sh.603344,25.39,4523794,114973282.24,9.302,1.8452
2025-03-07,sh.603344,25.27,3310448,84094172.74,6.807,-0.4726
2025-03-10,sh.603344,25.8,5555424,143150463.52,11.4232,2.0973
2025-03-11,sh.603344,26.12,6067048,157237641.32,12.4752,1.2403
2025-01-13,sh.603489,20.95,2484688,51115109.92,1.0573,-0.2381
2025-01-14,sh.603489,22.38,4288838,93861661.08,1.8249,6.8258
2025-01-15,sh.603489,22.32,2555420,56871812.68,1.0874,-0.2681
2025-01-16,sh.603489,22.33,2744856,61830195.18,1.168,0.0448
2025-01-17,sh.603489,22.07,1836020,40675536.6,0.7812,-1.1644
2025-01-20,sh.603489,22.28,1953877,43543112.72,0.8314,0.9515
2025-01-21,sh.603489,22.6,2933693,66323538.16,1.2483,1.4363
2025-01-22,sh.603489,22.26,1634032,36365217.48,0.6953,-1.5044
2025-01-23,sh.603489,22.3,2569224,58173995.97,1.0932,0.1797
2025-01-24,sh.603489,22.8,2185849,49250704.65,0.9301,2.2422
2025-01-27,sh.603489,22.86,3306136,75904044.52,1.4068,0.2632
2025-02-05,sh.603489,23.16,3517014,80786611.82,1.4965,1.3123
2025-02-06,sh.603489,23.57,3286132,76799148.4,1.3983,1.7703
2025-02-07,sh.603489,23.32,4331160,101900337.04,1.8429,-1.0607
2025-02-10,sh.603489,23.15,3341908,77096378.59,1.422,-0.729
2025-02-11,sh.603489,22.89,2850312,64951599.88,1.2128,-1.1231
2025-02-12,sh.603489,23.68,4276994,100164988.98,1.8199,3.4513
2025-02-13,sh.603489,23.24,2859300,67071004.08,1.2167,-1.8581
2025-02-14,sh.603489,23.06,2176119,50472269.62,0.926,-0.7745
2025-02-17,sh.603489,22.98,2664408,61306659.58,1.1337,-0.3469
2025-02-18,sh.603489,22.37,2711512,61580883.28,1.1538,-2.6545
2025-02-19,sh.603489,24.61,6526432,155005887.84,2.7771,10.0134
2025-02-20,sh.603489,25.48,13855404,353039215.19,5.8956,3.5351
2025-02-21,sh.603489,25.6,7871753,200324175.78,3.3495,0.471
2025-02-24,sh.603489,27.32,14497801,388617653.21,6.1689,6.7188
2025-02-25,sh.603489,27.45,7039070,191865614.44,2.9952,0.4758
2025-02-26,sh.603489,28.01,8455503,235878264.25,3.5979,2.0401
2025-02-27,sh.603489,27.1,7880734,213565331.88,3.3533,-3.2488
2025-02-28,sh.603489,25.25,7177408,185421774.01,3.054,-6.8266
2025-03-03,sh.603489,25.64,4555540,117892190.64,1.9384,1.5446
2025-03-04,sh.603489,25.75,2926104,75544280.32,1.2451,0.429
2025-03-05,sh.603489,25.68,2498732,63869650.28,1.0632,-0.2718
2025-03-06,sh.603489,26.38,5028626,133335113.85,2.1397,2.7259
2025-03-07,sh.603489,27.08,6682404,179323937.76,2.8434,2.6535
2025-03-10,sh.603489,29.79,9341154,269288151.49,3.9747,10.0074
2025-03-11,sh.603489,31.02,17308372,524914267.2,7.3649,4.1289
