date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.300245,14.7,14.97,14.48,14.91,46818701,693549525.18,15.0409,1.9836
2025-02-11,sz.300245,14.8,14.8,14.44,14.49,34131612,497140925.8,10.965,-2.8169
2025-02-12,sz.300245,14.5,15.5,14.5,15.19,50897682,766324586.58,16.3513,4.8309
2025-02-13,sz.300245,15.2,16.4,14.8,16.02,69292473,1095294074.32,22.2607,5.4641
2025-02-14,sz.300245,16.0,16.0,15.0,15.73,50808898,788352710.15,16.3228,-1.8102
2025-02-17,sz.300245,15.69,16.63,15.42,15.83,55765771,892308686.34,17.9152,0.6357
2025-02-18,sz.300245,15.82,15.82,14.17,14.21,48791515,725170797.92,15.6747,-10.2337
2025-02-19,sz.300245,14.3,15.01,14.02,14.78,32210897,472811689.99,10.348,4.0113
2025-02-20,sz.300245,14.78,15.28,14.46,14.92,35957147,534370751.65,11.5515,0.9472
2025-02-21,sz.300245,17.9,17.9,17.9,17.9,31454736,563039774.4,10.1051,19.9732
2025-02-24,sz.300245,19.6,21.4,18.59,18.7,138708965,2763307293.21,44.5613,4.4693
2025-02-25,sz.300245,18.1,22.44,18.1,20.95,130734786,2689252457.35,41.9996,12.0321
2025-02-26,sz.300245,21.15,25.14,19.81,25.14,163646050,3670347584.92,52.5726,20.0
2025-02-27,sz.300245,25.5,29.13,25.18,27.72,154278334,4095318511.48,49.5631,10.2625
2025-02-28,sz.300245,26.41,26.92,24.15,24.53,106058808,2691961398.07,34.0722,-11.5079
2025-03-03,sz.300245,24.71,25.24,21.68,22.0,93269352,2128608708.73,29.9635,-10.3139
2025-03-04,sz.300245,21.5,22.46,21.4,22.18,71355582,1571459168.87,22.9235,0.8182
2025-03-05,sz.300245,21.96,23.15,21.34,22.69,81101258,1812568890.59,26.0544,2.2994
2025-03-06,sz.300245,23.0,25.68,22.89,24.74,103569034,2518473015.62,33.2724,9.0348
2025-03-07,sz.300245,23.41,23.7,22.04,22.26,76077846,1746525216.98,24.4406,-10.0243
2025-03-10,sz.300245,22.04,22.8,21.35,22.15,39336495,866394328.92,12.6372,-0.4942
2025-03-11,sz.300245,21.46,22.47,21.46,22.46,41306460,910809694.27,13.27,1.3995
