date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.300044,6.7,6.9,6.7,6.85,72085205,491223717.46,9.438,2.2388
2025-02-11,sz.300044,6.9,6.9,6.65,6.72,56014404,376204069.38,7.3339,-1.8978
2025-02-12,sz.300044,6.67,6.89,6.65,6.79,54377692,368872606.36,7.1196,1.0417
2025-02-13,sz.300044,6.81,6.83,6.62,6.68,55898134,375220931.34,7.3187,-1.62
2025-02-14,sz.300044,6.65,6.8,6.48,6.78,63411984,423837289.6,8.3025,1.497
2025-02-17,sz.300044,7.0,7.44,6.97,7.44,162253613,1177650698.8,21.2437,9.7345
2025-02-18,sz.300044,7.3,7.3,6.84,6.87,107185116,757667414.15,14.0336,-7.6613
2025-02-19,sz.300044,6.81,7.29,6.8,7.28,105294434,753839124.53,13.7861,5.968
2025-02-20,sz.300044,7.32,7.48,7.15,7.24,99253465,721974528.33,12.9951,-0.5495
2025-02-21,sz.300044,7.17,7.43,7.03,7.36,110621389,803777936.5,14.4835,1.6575
2025-02-24,sz.300044,7.4,7.45,7.11,7.22,75094759,543715931.74,9.8321,-1.9022
2025-02-25,sz.300044,7.05,8.3,6.99,7.56,170494293,1318146917.78,22.3226,4.7091
2025-02-26,sz.300044,7.47,7.71,7.38,7.55,118145503,890489054.34,15.4687,-0.1323
2025-02-27,sz.300044,7.48,7.55,7.14,7.29,90529201,662715631.7,11.8529,-3.4437
2025-02-28,sz.300044,7.22,7.25,6.69,6.73,70486759,490347634.25,9.2288,-7.6818
2025-03-03,sz.300044,6.78,7.18,6.63,6.95,60558987,418954627.56,7.9289,3.2689
2025-03-04,sz.300044,7.27,8.34,7.26,8.34,203069360,1634890399.09,26.5876,20.0
2025-03-05,sz.300044,8.6,8.8,7.99,8.1,314446297,2641374082.15,41.1701,-2.8777
2025-03-06,sz.300044,8.13,8.46,7.96,8.31,218553785,1803703695.99,28.615,2.5926
2025-03-07,sz.300044,8.15,8.64,7.96,8.0,168696834,1390128078.46,22.0873,-3.7304
2025-03-10,sz.300044,7.91,8.13,7.8,7.99,89462210,709811436.91,11.7132,-0.125
2025-03-11,sz.300044,7.79,8.28,7.72,8.17,109604779,888593019.58,14.3504,2.2528
