date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.600406,23.2,16463640,383323307.85,0.2062,-1.0661
2025-01-14,sh.600406,23.7,22053864,517716695.93,0.2762,2.1552
2025-01-15,sh.600406,23.24,18797470,440302925.58,0.2354,-1.9409
2025-01-16,sh.600406,22.9,28536410,657614210.54,0.3574,-1.463
2025-01-17,sh.600406,22.97,23202785,534804646.31,0.2906,0.3057
2025-01-20,sh.600406,22.87,32823196,756503285.91,0.4105,-0.4354
2025-01-21,sh.600406,23.42,29885895,698953510.36,0.3737,2.4049
2025-01-22,sh.600406,23.53,27015013,633602531.27,0.3378,0.4697
2025-01-23,sh.600406,22.84,41525865,959316720.09,0.5193,-2.9324
2025-01-24,sh.600406,23.32,36466265,848911747.68,0.456,2.1016
2025-01-27,sh.600406,23.08,19953829,464164956.36,0.2495,-1.0292
2025-02-05,sh.600406,22.9,26950823,617358592.81,0.337,-0.7799
2025-02-06,sh.600406,23.06,29075300,667276509.91,0.3636,0.6987
2025-02-07,sh.600406,23.13,38198775,884558044.46,0.4777,0.3036
2025-02-10,sh.600406,23.22,32769287,761063649.55,0.4098,0.3891
2025-02-11,sh.600406,23.06,22186212,510686444.66,0.2775,-0.6891
2025-02-12,sh.600406,23.14,34893822,805148752.24,0.4364,0.3469
2025-02-13,sh.600406,23.05,32445596,752050968.93,0.4058,-0.3889
2025-02-14,sh.600406,23.69,53151494,1249217915.75,0.6647,2.7766
2025-02-17,sh.600406,23.62,31337943,739598837.66,0.3919,-0.2955
2025-02-18,sh.600406,23.5,24948245,590441076.75,0.312,-0.508
2025-02-19,sh.600406,23.33,30111228,702892453.32,0.3766,-0.7234
2025-02-20,sh.600406,23.22,26539547,614195971.39,0.3319,-0.4715
2025-02-21,sh.600406,23.62,42365813,999132233.31,0.5298,1.7227
2025-02-24,sh.600406,23.47,32913485,772804847.56,0.4116,-0.6351
2025-02-25,sh.600406,23.14,33646455,781424137.08,0.4208,-1.4061
2025-02-26,sh.600406,23.17,32005738,739060644.29,0.4003,0.1296
2025-02-27,sh.600406,23.15,32461605,749814366.87,0.406,-0.0863
2025-02-28,sh.600406,23.45,60306511,1423557469.93,0.7542,1.2959
2025-03-03,sh.600406,23.59,32766651,777206078.57,0.4098,0.597
2025-03-04,sh.600406,23.62,24132910,569030955.1,0.3018,0.1272
2025-03-05,sh.600406,23.48,26246566,619551320.9,0.3282,-0.5927
2025-03-06,sh.600406,23.3,37690604,878938238.6,0.4714,-0.7666
2025-03-07,sh.600406,22.9,44568169,1026653715.21,0.5574,-1.7167
2025-03-10,sh.600406,22.39,54079805,1219207785.78,0.6763,-2.2271
2025-03-11,sh.600406,22.38,32741284,729103305.99,0.4095,-0.0447
