date,code,close,volume,amount,turn,pctChg
2025-01-13,sh.601567,28.52,14660575,421481843.79,1.0449,-4.4876
2025-01-14,sh.601567,29.05,10707281,309700925.56,0.7632,1.8583
2025-01-15,sh.601567,28.93,5678291,165028740.72,0.4047,-0.4131
2025-01-16,sh.601567,27.91,13280042,377065578.59,0.9465,-3.5258
2025-01-17,sh.601567,28.98,11724422,335829257.85,0.8357,3.8338
2025-01-20,sh.601567,29.04,9319978,275467889.12,0.6643,0.207
2025-01-21,sh.601567,29.26,6378463,185159386.39,0.4546,0.7576
2025-01-22,sh.601567,28.99,6345828,184396046.84,0.4523,-0.9228
2025-01-23,sh.601567,28.65,6437086,185575754.55,0.4588,-1.1728
2025-01-24,sh.601567,30.24,11536633,344357881.73,0.8223,5.5497
2025-01-27,sh.601567,30.43,7558850,231587244.67,0.5388,0.6283
2025-02-05,sh.601567,29.0,8319797,243714571.78,0.593,-4.6993
2025-02-06,sh.601567,28.84,9672361,275266606.01,0.6894,-0.5517
2025-02-07,sh.601567,28.67,7390915,212267942.95,0.5268,-0.5895
2025-02-10,sh.601567,28.08,9124072,256179746.55,0.6503,-2.0579
2025-02-11,sh.601567,28.13,10127684,282731173.71,0.7219,0.1781
2025-02-12,sh.601567,28.18,7490070,211204229.48,0.5339,0.1777
2025-02-13,sh.601567,27.81,5876000,164132936.0,0.4188,-1.313
2025-02-14,sh.601567,27.9,6939400,193851166.0,0.4946,0.3236
2025-02-17,sh.601567,27.46,15458037,419632592.63,1.1018,-1.5771
2025-02-18,sh.601567,26.9,7271228,197125112.96,0.5183,-2.0393
2025-02-19,sh.601567,26.42,22241896,580076656.6,1.5853,-1.7844
2025-02-20,sh.601567,26.41,10669548,283322028.32,0.7605,-0.0379
2025-02-21,sh.601567,27.0,13273022,356990448.54,0.946,2.234
2025-02-24,sh.601567,26.26,11909956,314346793.12,0.8489,-2.7407
2025-02-25,sh.601567,25.7,8789092,226518667.99,0.6264,-2.1325
2025-02-26,sh.601567,26.29,12092075,315246829.53,0.8619,2.2957
2025-02-27,sh.601567,27.19,16133045,438372331.75,1.1499,3.4234
2025-02-28,sh.601567,27.45,15096362,416799839.71,1.076,0.9562
2025-03-03,sh.601567,27.32,10519522,291868699.2,0.7498,-0.4736
2025-03-04,sh.601567,28.01,9908834,276395472.28,0.7063,2.5256
2025-03-05,sh.601567,27.9,7577462,212396492.16,0.5401,-0.3927
2025-03-06,sh.601567,27.38,9763632,266214822.62,0.6959,-1.8638
2025-03-07,sh.601567,26.54,11788804,314413406.47,0.8403,-3.0679
2025-03-10,sh.601567,26.98,7940844,213539507.09,0.566,1.6579
2025-03-11,sh.601567,27.35,7377445,199687440.93,0.5258,1.3714
