date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.000948,17.59,18.33,17.53,18.33,29504002,529387212.48,7.5743,4.8627
2025-02-11,sz.000948,18.18,18.32,17.71,18.0,24898452,448262742.23,6.392,-1.8003
2025-02-12,sz.000948,18.0,18.65,17.88,18.65,29636952,546176975.52,7.6085,3.6111
2025-02-13,sz.000948,18.42,18.54,18.02,18.28,21665976,395915509.29,5.5621,-1.9839
2025-02-14,sz.000948,18.58,20.11,18.08,20.11,56598550,1087131560.08,14.5301,10.0109
2025-02-17,sz.000948,20.45,22.12,19.73,22.07,98932103,2101820310.28,25.398,9.7464
2025-02-18,sz.000948,21.07,21.09,20.3,20.93,52124115,1075298071.56,13.3814,-5.1654
2025-02-19,sz.000948,20.75,21.04,20.01,20.98,42748107,883222021.43,10.9744,0.2389
2025-02-20,sz.000948,21.0,21.21,20.35,20.74,37541706,775406702.68,9.6378,-1.1439
2025-02-21,sz.000948,20.85,21.97,20.2,21.44,59798335,1251227576.84,15.3515,3.3751
2025-02-24,sz.000948,21.3,21.3,20.59,21.12,37553404,786359883.48,9.6408,-1.4925
2025-02-25,sz.000948,20.51,21.17,20.37,20.86,26597460,553004301.55,6.8282,-1.2311
2025-02-26,sz.000948,20.87,21.13,20.45,21.12,31997589,665868062.14,8.2145,1.2464
2025-02-27,sz.000948,21.58,21.73,20.34,20.36,44161874,929337729.8,11.3373,-3.5985
2025-02-28,sz.000948,20.01,20.11,18.66,19.02,32672235,627953030.06,8.3877,-6.5815
2025-03-03,sz.000948,18.78,19.05,18.3,18.58,21769964,406264585.05,5.5888,-2.3134
2025-03-04,sz.000948,18.39,19.29,18.33,18.98,17994290,340554399.88,4.6195,2.1529
2025-03-05,sz.000948,19.0,19.99,18.9,19.51,24446858,475208086.0,6.276,2.7924
2025-03-06,sz.000948,19.6,20.6,19.41,20.57,32920755,663830668.66,8.4515,5.4331
2025-03-07,sz.000948,20.58,21.0,20.29,20.71,33763767,697676286.54,8.6679,0.6806
2025-03-10,sz.000948,20.42,20.71,19.93,20.33,19792348,400750910.06,5.0811,-1.8349
2025-03-11,sz.000948,19.8,20.26,19.75,20.11,11547602,231194121.64,2.9645,-1.0821
